Distance_(mm),Gray_Value
1.32517,11.2780
1.33125,10.6803
1.33733,10.1053
1.34341,9.7133
1.34949,8.9247
1.35557,8.4303
1.36165,8.1952
1.36772,7.8014
1.37380,6.9936
1.37988,6.2019
1.38596,5.7547
1.39204,5.3944
1.39812,5.2909
1.40420,5.1295
1.41028,5.0079
1.41635,4.9329
1.42243,4.8392
1.42851,4.5949
1.43459,4.3329
1.44067,4.2204
1.44675,4.1734
1.45283,4.2202
1.45891,4.0897
1.46498,4.0830
1.47106,4.1694
1.47714,4.2896
1.48322,4.5220
1.48930,4.6629
1.49538,4.7189
1.50146,4.6011
1.50754,4.7187
1.51361,5.0458
1.51969,5.2739
1.52577,5.5932
1.53185,6.0335
1.53793,6.2430
1.54401,6.3095
1.55009,6.5822
1.55617,7.1052
1.56225,7.7958
1.56832,8.4606
1.57440,8.8498
1.58048,9.3933
1.58656,9.5511
1.59264,9.5134
1.59872,10.4375
1.60480,11.4065
1.61088,12.3469
1.61695,13.0839
1.62303,13.7041
1.62911,14.2463
1.63519,14.5591
1.64127,15.3101
1.64735,16.4503
1.65343,17.3519
1.65951,17.8720
1.66558,18.1350
1.67166,18.5780
1.67774,19.0318
1.68382,19.5624
1.68990,19.7652
1.69598,19.2149
1.70206,19.0506
1.70814,18.9353
1.71421,18.8195
1.72029,18.7041
1.72637,18.5922
1.73245,18.2833
1.73853,18.0587
1.74461,18.1377
1.75069,18.3961
1.75677,18.2116
1.76284,18.0960
1.76892,18.1593
1.77500,18.1558
1.78108,17.9880
1.78716,17.9792
1.79324,18.2174
1.79932,18.6213
1.80540,19.1135
1.81147,19.1198
1.81755,19.2618
1.82363,19.4324
1.82971,19.5446
1.83579,19.5279
1.84187,19.9336
1.84795,19.9940
1.85403,20.6693
1.86011,21.8463
1.86618,22.0685
1.87226,21.1688
1.87834,20.9756
1.88442,21.3950
1.89050,20.6221
1.89658,19.9893
1.90266,19.8984
1.90874,19.5234
1.91481,19.1686
1.92089,18.5829
1.92697,18.1971
1.93305,18.2435
1.93913,18.5654
1.94521,18.6662
1.95129,18.8468
1.95737,19.0101
1.96344,19.0055
1.96952,18.7665
1.97560,18.4596
1.98168,18.6297
1.98776,18.6453
1.99384,18.8145
1.99992,18.8018
2.00600,18.6739
2.01207,18.6615
2.01815,19.0937
2.02423,19.9235
2.03031,20.6378
2.03639,20.0029
2.04247,18.9755
2.04855,18.5561
2.05463,18.6844
2.06070,19.0197
2.06678,19.5983
2.07286,19.6946
2.07894,18.6665
2.08502,18.1539
2.09110,18.5591
2.09718,19.0800
2.10326,19.6089
2.10933,19.7437
2.11541,19.3425
2.12149,19.1760
2.12757,19.1546
2.13365,19.0022
2.13973,18.6192
2.14581,18.6230
2.15189,18.6943
2.15796,18.7746
2.16404,18.7801
2.17012,18.7731
2.17620,18.9307
2.18228,19.0009
2.18836,19.2354
2.19444,19.5328
2.20052,19.4724
2.20660,19.9378
2.21267,20.0947
2.21875,19.8192
2.22483,20.0627
2.23091,20.3996
2.23699,20.2739
2.24307,20.4680
2.24915,21.0089
2.25523,20.9534
2.26130,20.2859
2.26738,19.8729
2.27346,19.7555
2.27954,19.9971
2.28562,20.2431
2.29170,20.3706
2.29778,20.5683
2.30386,20.8378
2.30993,21.1958
2.31601,20.8793
2.32209,20.6518
2.32817,20.3310
2.33425,20.3533
2.34033,19.9132
2.34641,18.9144
2.35249,18.2733
2.35856,18.1248
2.36464,18.5961
2.37072,19.1978
2.37680,20.1170
2.38288,20.6348
2.38896,19.4476
2.39504,17.5517
2.40112,17.1044
2.40719,17.0133
2.41327,16.7913
2.41935,16.4033
2.42543,16.0758
2.43151,16.4133
2.43759,17.2603
2.44367,18.5056
2.44975,17.6480
2.45582,15.6545
2.46190,14.9653
2.46798,14.8927
2.47406,15.0848
2.48014,15.1329
2.48622,15.0164
2.49230,15.4322
2.49838,15.9946
2.50446,15.5824
2.51053,14.6316
2.51661,14.3286
2.52269,14.9365
2.52877,15.3403
2.53485,14.8374
2.54093,13.2084
2.54701,12.0704
2.55309,11.8942
2.55916,11.7267
2.56524,11.4724
2.57132,11.3994
2.57740,11.4753
2.58348,11.4524
2.58956,11.5285
2.59564,11.6118
2.60172,11.3571
2.60779,11.3367
2.61387,11.4274
2.61995,10.8395
2.62603,9.5173
2.63211,8.3727
2.63819,7.8929
2.64427,7.6440
2.65035,7.3474
2.65642,7.1022
2.66250,6.8805
2.66858,6.8010
2.67466,6.7210
2.68074,6.7025
2.68682,6.4789
2.69290,6.2099
2.69898,5.9674
2.70505,5.8708
2.71113,5.8365
2.71721,5.7228
2.72329,5.7753
2.72937,5.9990
2.73545,5.9506
2.74153,5.8667
2.74761,5.8961
2.75368,6.2043
2.75976,6.2889
2.76584,6.2008
2.77192,6.3274
2.77800,6.6819
2.78408,6.5046
2.79016,6.2518
2.79624,6.1949
2.80231,5.9412
2.80839,5.5765
2.81447,5.0782
2.82055,5.0354
2.82663,5.0074
2.83271,4.8800
2.83879,4.7903
2.84487,4.6815
2.85095,4.5907
2.85702,4.5984
2.86310,4.4713
2.86918,4.3621
2.87526,4.5553
2.88134,4.6283
2.88742,4.4286
2.89350,4.1643
2.89958,3.9584
2.90565,3.6313
2.91173,3.3026
2.91781,2.9811
2.92389,2.6551
2.92997,2.2743
2.93605,2.0640
2.94213,1.9518
2.94821,2.0011
2.95428,2.0081
2.96036,2.0532
2.96644,2.2104
2.97252,2.2796
2.97860,2.3437
2.98468,2.4303
2.99076,2.5531
2.99684,2.6541
3.00291,2.5201
3.00899,2.3590
3.01507,2.2624
3.02115,2.1883
3.02723,2.1750
3.03331,2.2745
3.03939,2.3546
3.04547,2.3656
3.05154,2.3762
3.05762,2.4467
3.06370,2.4741
3.06978,2.6601
3.07586,2.8883
3.08194,2.9827
3.08802,3.4562
3.09410,4.3252
3.10018,4.8671
3.10625,4.2529
3.11233,3.2978
3.11841,3.5768
3.12449,4.8012
3.13057,5.0632
3.13665,3.6093
3.14273,1.4682
