Distance_(mm),Gray_Value
1.31909,53.5918
1.32517,51.9087
1.33125,51.6257
1.33733,52.3418
1.34341,52.3818
1.34949,52.2798
1.35557,54.2412
1.36165,57.2452
1.36772,55.7020
1.37380,54.0715
1.37988,52.3616
1.38596,50.1483
1.39204,48.4886
1.39812,47.6281
1.40420,47.3384
1.41028,48.2060
1.41635,48.6993
1.42243,48.2383
1.42851,47.8401
1.43459,47.2720
1.44067,48.6507
1.44675,50.3070
1.45283,50.5292
1.45891,50.4045
1.46498,49.2928
1.47106,48.7759
1.47714,48.6522
1.48322,47.1878
1.48930,46.6359
1.49538,46.7766
1.50146,46.6819
1.50754,45.8650
1.51361,44.7447
1.51969,44.4717
1.52577,45.9452
1.53185,47.3462
1.53793,47.5439
1.54401,47.5444
1.55009,46.3083
1.55617,45.3679
1.56225,44.3630
1.56832,44.0359
1.57440,44.3777
1.58048,43.2416
1.58656,42.3621
1.59264,42.2811
1.59872,42.6349
1.60480,42.8576
1.61088,41.6307
1.61695,40.8649
1.62303,40.8885
1.62911,40.5325
1.63519,40.4409
1.64127,40.8377
1.64735,41.0777
1.65343,41.1424
1.65951,40.6786
1.66558,39.9009
1.67166,38.7512
1.67774,37.3957
1.68382,36.4057
1.68990,35.3046
1.69598,34.8929
1.70206,35.2101
1.70814,35.6972
1.71421,35.8879
1.72029,36.1709
1.72637,36.7731
1.73245,36.7997
1.73853,36.1566
1.74461,35.5711
1.75069,34.6779
1.75677,33.5112
1.76284,32.8167
1.76892,32.8471
1.77500,33.2475
1.78108,33.5619
1.78716,33.3079
1.79324,33.2913
1.79932,33.5539
1.80540,33.8578
1.81147,33.6780
1.81755,33.6122
1.82363,33.7604
1.82971,34.2686
1.83579,34.5935
1.84187,33.7089
1.84795,32.9497
1.85403,32.7537
1.86011,32.3799
1.86618,31.8686
1.87226,30.3484
1.87834,28.4702
1.88442,27.8377
1.89050,27.2931
1.89658,27.0386
1.90266,27.1192
1.90874,26.9051
1.91481,26.5490
1.92089,26.0569
1.92697,25.7874
1.93305,25.7603
1.93913,25.5819
1.94521,25.5548
1.95129,25.5959
1.95737,25.8227
1.96344,26.3700
1.96952,26.8999
1.97560,27.2137
1.98168,27.4691
1.98776,27.5113
1.99384,27.4952
1.99992,26.8016
2.00600,25.9600
2.01207,25.5893
2.01815,25.4426
2.02423,25.2015
2.03031,24.7709
2.03639,25.0476
2.04247,25.0712
2.04855,24.9450
2.05463,24.9622
2.06070,24.7441
2.06678,24.5799
2.07286,24.4307
2.07894,24.3454
2.08502,24.2560
2.09110,24.3674
2.09718,24.5880
2.10326,24.8883
2.10933,24.9695
2.11541,24.8377
2.12149,24.8355
2.12757,24.8560
2.13365,25.0021
2.13973,25.3131
2.14581,25.5455
2.15189,26.0231
2.15796,26.2537
2.16404,25.4111
2.17012,24.2761
2.17620,23.8261
2.18228,23.9772
2.18836,23.9674
2.19444,24.0327
2.20052,24.0368
2.20660,23.8045
2.21267,23.8157
2.21875,23.6820
2.22483,23.5660
2.23091,23.3560
2.23699,22.9010
2.24307,22.8526
2.24915,22.4860
2.25523,22.4850
2.26130,22.7166
2.26738,22.9773
2.27346,23.2962
2.27954,22.7839
2.28562,22.7214
2.29170,23.0648
2.29778,23.1595
2.30386,23.1055
2.30993,22.8625
2.31601,22.7710
2.32209,23.2659
2.32817,23.4784
2.33425,23.1788
2.34033,23.1843
2.34641,24.0387
2.35249,24.8302
2.35856,24.9170
2.36464,24.6846
2.37072,24.7486
2.37680,25.1530
2.38288,25.8578
2.38896,26.1370
2.39504,26.3704
2.40112,26.3215
2.40719,25.7734
2.41327,26.1994
2.41935,26.8300
2.42543,27.2106
2.43151,27.4864
2.43759,27.5753
2.44367,27.9382
2.44975,28.1441
2.45582,27.8636
2.46190,27.1024
2.46798,26.5580
2.47406,26.4125
2.48014,26.4790
2.48622,26.6151
2.49230,26.5437
2.49838,26.2606
2.50446,25.9962
2.51053,25.8273
2.51661,24.9916
2.52269,24.0960
2.52877,23.7213
2.53485,24.0337
2.54093,23.9105
2.54701,23.5284
2.55309,23.1749
2.55916,23.1824
2.56524,23.3401
2.57132,23.4070
2.57740,22.7808
2.58348,21.6085
2.58956,20.9545
2.59564,20.9532
2.60172,21.0154
2.60779,21.2097
2.61387,21.3694
2.61995,21.0705
2.62603,20.3377
2.63211,19.7640
2.63819,19.6370
2.64427,19.6488
2.65035,19.6162
2.65642,19.5043
2.66250,19.4894
2.66858,19.3240
2.67466,18.8920
2.68074,18.5273
2.68682,18.2280
2.69290,17.7498
2.69898,16.6358
2.70505,15.3967
2.71113,14.6444
2.71721,13.9502
2.72329,13.4027
2.72937,12.9516
2.73545,12.5031
2.74153,12.0216
2.74761,11.5178
2.75368,11.0015
2.75976,10.4026
2.76584,10.0714
2.77192,10.0542
2.77800,9.8227
2.78408,9.5561
2.79016,9.3956
2.79624,9.0313
2.80231,8.7487
2.80839,8.5924
2.81447,8.3878
2.82055,8.3283
2.82663,8.2501
2.83271,8.2841
2.83879,8.2629
2.84487,8.2469
2.85095,8.1844
2.85702,8.2295
2.86310,8.2752
2.86918,8.1572
2.87526,7.8177
2.88134,7.7109
2.88742,7.5999
2.89350,7.4271
2.89958,7.2503
2.90565,7.1077
2.91173,6.8883
2.91781,6.6765
2.92389,6.6572
2.92997,6.7457
2.93605,6.9216
2.94213,7.0067
2.94821,7.0341
2.95428,7.1930
2.96036,7.1612
2.96644,7.1925
2.97252,7.1882
2.97860,6.7720
2.98468,6.3072
2.99076,6.0048
2.99684,5.6990
3.00291,5.1751
3.00899,4.6561
3.01507,4.2242
3.02115,4.0706
3.02723,4.0462
3.03331,4.1469
3.03939,4.2776
3.04547,4.3946
3.05154,4.3502
3.05762,4.3761
3.06370,4.3656
3.06978,4.2821
3.07586,4.3404
3.08194,4.4294
3.08802,4.5160
3.09410,4.6487
3.10018,4.7143
3.10625,5.0389
3.11233,5.3817
3.11841,5.6890
3.12449,5.8747
3.13057,6.0052
3.13665,6.0784
3.14273,6.1902
3.14881,6.2031
3.15488,6.1486
3.16096,6.3417
3.16704,6.7403
3.17312,7.2783
3.17920,7.6035
3.18528,7.3660
3.19136,6.9222
3.19744,6.7879
