Distance_(mm),Gray_Value
0.98476,57.2476
0.99084,55.8064
0.99692,59.5164
1.00300,57.3903
1.00908,53.0144
1.01516,47.6504
1.02123,49.5906
1.02731,54.6214
1.03339,44.0797
1.03947,45.0952
1.04555,49.2246
1.05163,57.5090
1.05771,46.6165
1.06379,45.7908
1.06986,46.8787
1.07594,47.4364
1.08202,41.4936
1.08810,39.4807
1.09418,50.4102
1.10026,46.6491
1.10634,43.9845
1.11242,46.3188
1.11849,49.2743
1.12457,52.8279
1.13065,46.4288
1.13673,47.1183
1.14281,49.6609
1.14889,49.2430
1.15497,46.4925
1.16105,60.1132
1.16712,54.2621
1.17320,49.2695
1.17928,48.6227
1.18536,52.5316
1.19144,49.6159
1.19752,57.2826
1.20360,49.6822
1.20968,50.8320
1.21575,52.9452
1.22183,61.5582
1.22791,48.9830
1.23399,51.6385
1.24007,61.8811
1.24615,56.3696
1.25223,59.9144
1.25831,49.9828
1.26439,47.2244
1.27046,53.2360
1.27654,59.1827
1.28262,53.3673
1.28870,49.3736
1.29478,49.2802
1.30086,51.6163
1.30694,48.5486
1.31302,50.9595
1.31909,49.8439
1.32517,58.6316
1.33125,52.7739
1.33733,56.6146
1.34341,59.1190
1.34949,54.0464
1.35557,55.6349
1.36165,50.0956
1.36772,50.1623
1.37380,57.7343
1.37988,55.7436
1.38596,48.8084
1.39204,55.3565
1.39812,52.7406
1.40420,65.3913
1.41028,56.5095
1.41635,54.5196
1.42243,52.1326
1.42851,50.9044
1.43459,50.3245
1.44067,44.6186
1.44675,47.9811
1.45283,50.0328
1.45891,44.0005
1.46498,42.6480
1.47106,30.5380
1.47714,24.4421
1.48322,23.0255
1.48930,23.4546
1.49538,24.4585
1.50146,23.0704
1.50754,26.8744
1.51361,23.3811
1.51969,20.3021
1.52577,21.1507
1.53185,20.1949
1.53793,21.4872
1.54401,21.1573
1.55009,19.0696
1.55617,18.5232
1.56225,18.0978
1.56832,18.0259
1.57440,19.1576
1.58048,19.6148
1.58656,20.2603
1.59264,17.7809
1.59872,17.4379
1.60480,17.2549
1.61088,17.0345
1.61695,18.6911
1.62303,19.8863
1.62911,18.0567
1.63519,18.4330
1.64127,17.8186
1.64735,16.6854
1.65343,16.9559
1.65951,16.7863
1.66558,17.4974
1.67166,17.3740
1.67774,16.5562
1.68382,15.9456
1.68990,16.0512
1.69598,16.5503
1.70206,15.7307
1.70814,15.0326
1.71421,14.9919
1.72029,14.6733
1.72637,15.0024
1.73245,15.3205
1.73853,15.5299
1.74461,15.6482
1.75069,15.6197
1.75677,15.3099
1.76284,15.1975
1.76892,16.4786
1.77500,15.8664
1.78108,16.6454
1.78716,17.4930
1.79324,17.3226
1.79932,17.2704
1.80540,18.1128
1.81147,18.3549
1.81755,18.8676
1.82363,18.9458
1.82971,19.4668
1.83579,20.8254
1.84187,21.5507
1.84795,21.6415
1.85403,23.0353
1.86011,23.8526
1.86618,23.7077
1.87226,26.3132
1.87834,26.1964
1.88442,26.2234
1.89050,25.8936
1.89658,27.3969
1.90266,28.2076
1.90874,28.8929
1.91481,30.1336
1.92089,29.0549
1.92697,31.3686
1.93305,30.6254
1.93913,31.4029
1.94521,30.2256
1.95129,29.8548
1.95737,28.7299
1.96344,28.4693
1.96952,30.0371
1.97560,30.4371
1.98168,27.8527
1.98776,30.2760
1.99384,28.1794
1.99992,26.7362
2.00600,27.6631
2.01207,27.1605
2.01815,27.7099
2.02423,27.0574
2.03031,27.5164
2.03639,26.6201
2.04247,29.1895
2.04855,32.7297
2.05463,28.0725
2.06070,33.0457
2.06678,29.2814
2.07286,30.9761
2.07894,28.0880
2.08502,29.4833
2.09110,27.9341
2.09718,28.0810
2.10326,27.7468
2.10933,33.6979
2.11541,29.4412
2.12149,27.7344
2.12757,29.8234
2.13365,30.5293
2.13973,30.3766
2.14581,29.4958
2.15189,40.2727
2.15796,33.0081
2.16404,32.9001
2.17012,32.7312
2.17620,36.8994
2.18228,35.1168
2.18836,36.9843
2.19444,41.1247
2.20052,40.7304
2.20660,44.8760
2.21267,42.3248
2.21875,41.3257
2.22483,38.8844
2.23091,39.4866
2.23699,37.9394
2.24307,41.2334
2.24915,47.7091
2.25523,47.1776
2.26130,48.6692
2.26738,40.9522
2.27346,45.1479
2.27954,45.6970
2.28562,41.2788
2.29170,45.6833
2.29778,47.3592
2.30386,44.5751
2.30993,39.3773
2.31601,42.0900
2.32209,42.0008
2.32817,48.3958
2.33425,44.9200
2.34033,47.4960
2.34641,42.0945
2.35249,43.8944
2.35856,50.1783
2.36464,51.0775
2.37072,56.5774
2.37680,50.9817
2.38288,50.2352
2.38896,49.9068
2.39504,48.0314
2.40112,49.8241
2.40719,44.3385
2.41327,44.9654
2.41935,50.9191
2.42543,48.1216
2.43151,49.4563
2.43759,55.2717
2.44367,55.6110
2.44975,50.8271
2.45582,45.4805
2.46190,52.8028
2.46798,56.1024
2.47406,50.3451
2.48014,48.1085
2.48622,55.1625
2.49230,55.2937
2.49838,44.8229
2.50446,42.3688
2.51053,47.8523
2.51661,55.9605
2.52269,46.2635
2.52877,44.2276
2.53485,38.0981
2.54093,42.6216
2.54701,42.3341
2.55309,42.3894
2.55916,36.9719
2.56524,36.4482
2.57132,41.6196
2.57740,33.8582
2.58348,28.7157
2.58956,30.4749
2.59564,28.9992
2.60172,34.9270
2.60779,35.2606
2.61387,29.9520
2.61995,29.0135
2.62603,23.1117
2.63211,21.2111
2.63819,20.5867
2.64427,19.5013
2.65035,18.7848
2.65642,18.7560
2.66250,18.8281
2.66858,18.0019
2.67466,17.5149
2.68074,16.9157
2.68682,15.6032
2.69290,15.2968
2.69898,15.6288
2.70505,15.6692
2.71113,15.3077
2.71721,14.8745
2.72329,13.7612
2.72937,13.1177
2.73545,13.1302
2.74153,12.7888
2.74761,13.0179
2.75368,12.5702
2.75976,11.7339
2.76584,11.6729
2.77192,12.0756
2.77800,11.8277
2.78408,11.8423
2.79016,12.1805
2.79624,11.7314
2.80231,11.5671
2.80839,11.3559
2.81447,11.0037
2.82055,10.6193
2.82663,10.5442
2.83271,10.6380
2.83879,10.1797
2.84487,9.8061
2.85095,9.3980
2.85702,9.1056
2.86310,9.0228
2.86918,9.1397
2.87526,9.5076
2.88134,10.1630
2.88742,10.7589
2.89350,10.9212
2.89958,11.0612
2.90565,11.3187
2.91173,10.7269
2.91781,9.6734
2.92389,8.9419
2.92997,8.4615
2.93605,7.6446
2.94213,7.0055
2.94821,6.8629
2.95428,6.6806
2.96036,6.7643
2.96644,7.1362
2.97252,7.4502
2.97860,7.6905
2.98468,8.0385
2.99076,8.3436
2.99684,8.7100
3.00291,9.0670
3.00899,9.5541
3.01507,9.1795
3.02115,9.7255
3.02723,9.5874
3.03331,9.4266
3.03939,10.5419
3.04547,11.5905
3.05154,11.6441
3.05762,11.9305
3.06370,11.7497
3.06978,12.0038
3.07586,12.1640
3.08194,11.4759
3.08802,9.9489
3.09410,7.2784
3.10018,5.4061
3.10625,4.4153
3.11233,4.1222
3.11841,3.6599
3.12449,3.1266
3.13057,2.1486
3.13665,1.7986
3.14273,1.4660
3.14881,1.0683
