Distance_(mm),Gray_Value
1.20360,32.8227
1.20968,33.0655
1.21575,33.3402
1.22183,33.5029
1.22791,33.4285
1.23399,32.8641
1.24007,32.3501
1.24615,32.2532
1.25223,32.3823
1.25831,32.8935
1.26439,33.1732
1.27046,32.7200
1.27654,32.7793
1.28262,33.3527
1.28870,33.2253
1.29478,32.8334
1.30086,32.1853
1.30694,31.4391
1.31302,30.9740
1.31909,30.8910
1.32517,30.9743
1.33125,30.6536
1.33733,29.9201
1.34341,29.5685
1.34949,29.3438
1.35557,29.1047
1.36165,28.5946
1.36772,28.3983
1.37380,28.2044
1.37988,27.8261
1.38596,27.3701
1.39204,27.2347
1.39812,27.2765
1.40420,27.3304
1.41028,27.3437
1.41635,27.1884
1.42243,27.1398
1.42851,27.0050
1.43459,26.6876
1.44067,26.2437
1.44675,25.9961
1.45283,25.6298
1.45891,25.0454
1.46498,24.7791
1.47106,24.5909
1.47714,24.3176
1.48322,24.0528
1.48930,24.0996
1.49538,24.5061
1.50146,24.9659
1.50754,24.8322
1.51361,24.5848
1.51969,24.2217
1.52577,23.4712
1.53185,22.9161
1.53793,22.6632
1.54401,22.5823
1.55009,22.5302
1.55617,22.2827
1.56225,22.1510
1.56832,22.1715
1.57440,22.1556
1.58048,22.1450
1.58656,22.1547
1.59264,22.1200
1.59872,22.0270
1.60480,21.5694
1.61088,21.1144
1.61695,20.7848
1.62303,20.4741
1.62911,20.1554
1.63519,20.0323
1.64127,19.8217
1.64735,19.5005
1.65343,19.0165
1.65951,18.4331
1.66558,17.9353
1.67166,17.4004
1.67774,17.6082
1.68382,18.1478
1.68990,18.0418
1.69598,17.6668
1.70206,17.3156
1.70814,16.9878
1.71421,16.7062
1.72029,16.6355
1.72637,16.4630
1.73245,16.2823
1.73853,16.2444
1.74461,16.0176
1.75069,15.7925
1.75677,15.8789
1.76284,15.8664
1.76892,15.7817
1.77500,15.6661
1.78108,15.5166
1.78716,15.3128
1.79324,15.1893
1.79932,14.9640
1.80540,14.8268
1.81147,14.7669
1.81755,14.6034
1.82363,14.4000
1.82971,14.2995
1.83579,14.5232
1.84187,14.4261
1.84795,14.1552
1.85403,14.0256
1.86011,13.8853
1.86618,13.7649
1.87226,13.7298
1.87834,13.6168
1.88442,13.5934
1.89050,13.6332
1.89658,13.6253
1.90266,13.5655
1.90874,13.5965
1.91481,13.7817
1.92089,14.0376
1.92697,14.3091
1.93305,14.4764
1.93913,14.3855
1.94521,14.0437
1.95129,13.6667
1.95737,13.6814
1.96344,13.8346
1.96952,13.8655
1.97560,13.9282
1.98168,14.1381
1.98776,14.3562
1.99384,14.5470
1.99992,14.5778
2.00600,14.7006
2.01207,14.7683
2.01815,14.7307
2.02423,14.6251
2.03031,14.7067
2.03639,14.8706
2.04247,15.2751
2.04855,15.8766
2.05463,16.2555
2.06070,16.5768
2.06678,16.8664
2.07286,16.8415
2.07894,16.7861
2.08502,16.9106
2.09110,17.2308
2.09718,17.4488
2.10326,17.5568
2.10933,17.6183
2.11541,17.4893
2.12149,17.2540
2.12757,17.2111
2.13365,17.3773
2.13973,17.5734
2.14581,17.8018
2.15189,18.0573
2.15796,18.3385
2.16404,18.9059
2.17012,19.4604
2.17620,19.7487
2.18228,19.9690
2.18836,20.2887
2.19444,20.5417
2.20052,20.7518
2.20660,21.0928
2.21267,21.3679
2.21875,21.3619
2.22483,21.3859
2.23091,21.6555
2.23699,22.1786
2.24307,22.9117
2.24915,23.8231
2.25523,24.8621
2.26130,25.0053
2.26738,24.3905
2.27346,23.6657
2.27954,23.1785
2.28562,23.0509
2.29170,22.9547
2.29778,23.0281
2.30386,23.2692
2.30993,23.2752
2.31601,23.2043
2.32209,23.3560
2.32817,23.6331
2.33425,23.8676
2.34033,23.7568
2.34641,23.2760
2.35249,22.6969
2.35856,22.0721
2.36464,22.0928
2.37072,22.4783
2.37680,23.0225
2.38288,23.3353
2.38896,23.2246
2.39504,22.4229
2.40112,21.7107
2.40719,21.1039
2.41327,20.5360
2.41935,20.2828
2.42543,21.0025
2.43151,22.0191
2.43759,21.8284
2.44367,20.5581
2.44975,19.3124
2.45582,18.7647
2.46190,18.7638
2.46798,18.6298
2.47406,18.4839
2.48014,18.1901
2.48622,17.5419
2.49230,17.0187
2.49838,16.7209
2.50446,16.5930
2.51053,16.3757
2.51661,16.0359
2.52269,15.6380
2.52877,15.3045
2.53485,15.0181
2.54093,14.7376
2.54701,14.5702
2.55309,14.4965
2.55916,14.3711
2.56524,14.2936
2.57132,14.3504
2.57740,14.3838
2.58348,14.1974
2.58956,13.7516
2.59564,12.8746
2.60172,12.0837
2.60779,11.6355
2.61387,11.2226
2.61995,10.8120
2.62603,10.4496
2.63211,10.1483
2.63819,9.9800
2.64427,9.8565
2.65035,9.6857
2.65642,9.5251
2.66250,9.4048
2.66858,9.2877
2.67466,9.1803
2.68074,9.0167
2.68682,8.7957
2.69290,8.4564
2.69898,8.0019
2.70505,7.6216
2.71113,7.3883
2.71721,7.1254
2.72329,6.9615
2.72937,6.8274
2.73545,6.6668
2.74153,6.5966
2.74761,6.5768
2.75368,6.5802
2.75976,6.5025
2.76584,6.4212
2.77192,6.3045
2.77800,6.2371
2.78408,6.1839
2.79016,6.0920
2.79624,6.0960
2.80231,6.1135
2.80839,6.1250
2.81447,6.0939
2.82055,6.0508
2.82663,5.9783
2.83271,5.8998
2.83879,5.8352
2.84487,5.8343
2.85095,5.7287
2.85702,5.5955
2.86310,5.5315
2.86918,5.5177
2.87526,5.5287
2.88134,5.4887
2.88742,5.4093
2.89350,5.3415
2.89958,5.2898
2.90565,5.1742
2.91173,4.9143
2.91781,4.5110
2.92389,3.9915
2.92997,3.5405
2.93605,3.1407
2.94213,2.8557
2.94821,2.6369
2.95428,2.4733
2.96036,2.3444
2.96644,2.2046
2.97252,2.1778
2.97860,2.1254
2.98468,2.0493
2.99076,2.0917
2.99684,2.0618
3.00291,2.0399
3.00899,1.9886
3.01507,2.0087
3.02115,2.0441
3.02723,2.0632
3.03331,2.1362
3.03939,2.1608
3.04547,2.2307
3.05154,2.2490
3.05762,2.2877
3.06370,2.3921
3.06978,2.3707
3.07586,2.3567
3.08194,2.3413
3.08802,2.3221
3.09410,2.3461
3.10018,2.2925
3.10625,2.1792
3.11233,2.0909
3.11841,2.0413
3.12449,1.9350
3.13057,1.8421
3.13665,1.7647
3.14273,1.6766
3.14881,1.4868
3.15488,1.1846
3.16096,0.8500
3.16704,0.5719
3.17312,0.4000
3.17920,0.2502
