Distance_(mm),Gray_Value
0.85103,118.443
0.85711,122.116
0.86319,124.882
0.86926,120.839
0.87534,118.176
0.88142,118.339
0.88750,121.215
0.89358,119.967
0.89966,113.899
0.90574,112.550
0.91182,114.068
0.91789,109.801
0.92397,109.639
0.93005,112.899
0.93613,111.895
0.94221,113.190
0.94829,109.499
0.95437,110.295
0.96045,106.336
0.96653,106.104
0.97260,113.786
0.97868,114.619
0.98476,116.784
0.99084,114.321
0.99692,109.417
1.00300,104.788
1.00908,107.160
1.01516,109.782
1.02123,110.673
1.02731,108.238
1.03339,105.768
1.03947,103.936
1.04555,114.950
1.05163,115.205
1.05771,110.237
1.06379,109.824
1.06986,112.192
1.07594,111.351
1.08202,108.366
1.08810,114.541
1.09418,118.603
1.10026,111.271
1.10634,106.793
1.11242,106.592
1.11849,106.911
1.12457,105.592
1.13065,109.835
1.13673,105.333
1.14281,100.682
1.14889,100.975
1.15497,100.883
1.16105,105.955
1.16712,101.846
1.17320,99.981
1.17928,100.111
1.18536,105.085
1.19144,101.985
1.19752,104.042
1.20360,107.330
1.20968,108.129
1.21575,102.307
1.22183,101.687
1.22791,100.485
1.23399,107.783
1.24007,104.107
1.24615,103.008
1.25223,106.064
1.25831,104.321
1.26439,103.843
1.27046,96.196
1.27654,101.186
1.28262,100.825
1.28870,106.413
1.29478,98.028
1.30086,95.668
1.30694,104.823
1.31302,102.999
1.31909,102.428
1.32517,97.457
1.33125,97.940
1.33733,101.049
1.34341,90.979
1.34949,94.355
1.35557,96.048
1.36165,94.328
1.36772,97.833
1.37380,90.660
1.37988,93.515
1.38596,92.436
1.39204,100.779
1.39812,96.836
1.40420,92.117
1.41028,89.693
1.41635,84.953
1.42243,85.596
1.42851,88.113
1.43459,90.033
1.44067,89.394
1.44675,89.156
1.45283,84.749
1.45891,77.778
1.46498,81.263
1.47106,79.862
1.47714,81.284
1.48322,74.141
1.48930,74.544
1.49538,75.850
1.50146,73.921
1.50754,80.930
1.51361,79.706
1.51969,77.211
1.52577,80.997
1.53185,87.640
1.53793,81.234
1.54401,83.049
1.55009,82.476
1.55617,80.897
1.56225,85.689
1.56832,84.239
1.57440,86.579
1.58048,90.419
1.58656,85.161
1.59264,84.669
1.59872,81.661
1.60480,77.696
1.61088,82.509
1.61695,86.775
1.62303,79.155
1.62911,87.189
1.63519,86.901
1.64127,87.890
1.64735,86.144
1.65343,83.220
1.65951,87.413
1.66558,87.901
1.67166,86.846
1.67774,84.779
1.68382,86.099
1.68990,87.880
1.69598,84.660
1.70206,76.658
1.70814,84.696
1.71421,82.314
1.72029,84.134
1.72637,78.083
1.73245,75.801
1.73853,74.693
1.74461,77.469
1.75069,75.960
1.75677,73.973
1.76284,74.654
1.76892,83.102
1.77500,84.640
1.78108,87.539
1.78716,87.775
1.79324,78.656
1.79932,70.325
1.80540,67.037
1.81147,66.658
1.81755,62.686
1.82363,57.244
1.82971,54.321
1.83579,58.986
1.84187,61.144
1.84795,58.057
1.85403,58.124
1.86011,59.387
1.86618,60.176
1.87226,61.884
1.87834,58.132
1.88442,58.684
1.89050,56.292
1.89658,48.597
1.90266,44.710
1.90874,39.009
1.91481,37.141
1.92089,33.405
1.92697,31.119
1.93305,29.535
1.93913,28.221
1.94521,27.080
1.95129,26.361
1.95737,26.364
1.96344,25.219
1.96952,25.988
1.97560,25.366
1.98168,25.132
1.98776,24.587
1.99384,25.038
1.99992,23.773
2.00600,22.245
2.01207,20.359
2.01815,18.785
2.02423,17.614
2.03031,16.720
2.03639,15.559
2.04247,14.953
2.04855,15.464
2.05463,15.990
2.06070,15.548
2.06678,15.056
2.07286,14.294
2.07894,14.127
2.08502,13.640
2.09110,13.621
2.09718,13.947
2.10326,14.230
2.10933,14.396
2.11541,14.105
2.12149,14.199
2.12757,14.441
2.13365,14.488
2.13973,14.986
2.14581,15.204
2.15189,15.608
2.15796,16.477
2.16404,17.397
2.17012,17.881
2.17620,17.910
2.18228,17.777
2.18836,18.315
2.19444,19.014
2.20052,20.021
2.20660,21.702
2.21267,23.816
2.21875,23.371
2.22483,23.936
2.23091,23.758
2.23699,24.257
2.24307,24.938
2.24915,26.413
2.25523,27.594
2.26130,28.819
2.26738,28.791
2.27346,31.151
2.27954,36.047
2.28562,40.021
2.29170,45.420
2.29778,48.847
2.30386,50.870
2.30993,49.114
2.31601,51.082
2.32209,52.272
2.32817,52.781
2.33425,54.597
2.34033,53.973
2.34641,55.828
2.35249,54.316
2.35856,59.028
2.36464,59.458
2.37072,60.421
2.37680,58.687
2.38288,58.746
2.38896,56.520
2.39504,56.688
2.40112,56.117
2.40719,57.657
2.41327,58.508
2.41935,57.380
2.42543,56.825
2.43151,58.399
2.43759,59.985
2.44367,58.804
2.44975,60.986
2.45582,58.901
2.46190,60.353
2.46798,58.803
2.47406,59.461
2.48014,57.825
2.48622,58.975
2.49230,58.024
2.49838,58.398
2.50446,56.457
2.51053,55.176
2.51661,56.202
2.52269,56.174
2.52877,55.475
2.53485,54.233
2.54093,54.852
2.54701,55.388
2.55309,53.422
2.55916,56.739
2.56524,56.915
2.57132,57.979
2.57740,58.770
2.58348,57.376
2.58956,56.471
2.59564,56.076
2.60172,56.908
2.60779,58.102
2.61387,57.389
2.61995,55.448
2.62603,58.834
2.63211,60.174
2.63819,57.852
2.64427,61.283
2.65035,60.798
2.65642,60.025
2.66250,58.720
2.66858,62.452
2.67466,64.647
2.68074,65.101
2.68682,63.307
2.69290,65.141
2.69898,69.237
2.70505,67.864
2.71113,67.191
2.71721,68.450
2.72329,72.684
2.72937,74.486
2.73545,75.525
2.74153,75.773
2.74761,73.318
2.75368,76.216
2.75976,71.840
2.76584,73.438
2.77192,76.764
2.77800,76.211
2.78408,75.653
2.79016,74.502
2.79624,71.972
2.80231,73.872
2.80839,76.593
2.81447,75.558
2.82055,74.093
2.82663,68.083
2.83271,65.605
2.83879,63.925
2.84487,61.360
2.85095,60.593
2.85702,62.237
2.86310,61.247
2.86918,62.253
2.87526,64.231
2.88134,65.732
2.88742,69.911
2.89350,70.785
2.89958,71.316
2.90565,69.851
2.91173,66.836
2.91781,63.612
2.92389,63.181
2.92997,65.918
2.93605,65.192
2.94213,67.373
2.94821,74.738
2.95428,76.733
2.96036,79.679
2.96644,80.894
2.97252,84.576
2.97860,86.563
2.98468,90.347
2.99076,87.298
2.99684,96.337
3.00291,93.356
3.00899,98.647
3.01507,93.268
3.02115,99.897
3.02723,91.422
3.03331,94.126
3.03939,96.908
3.04547,95.449
3.05154,88.538
3.05762,89.745
3.06370,89.365
3.06978,92.304
3.07586,92.394
3.08194,94.040
3.08802,96.226
3.09410,105.075
3.10018,105.220
3.10625,101.764
3.11233,97.990
3.11841,99.459
3.12449,98.573
3.13057,102.725
3.13665,101.304
3.14273,94.648
3.14881,89.148
3.15488,93.287
3.16096,91.616
3.16704,95.480
3.17312,96.433
3.17920,89.678
3.18528,90.325
3.19136,87.648
3.19744,85.970
3.20351,87.466
3.20959,89.264
3.21567,84.606
3.22175,84.680
3.22783,82.497
3.23391,78.607
3.23999,72.513
3.24607,68.823
3.25214,67.190
3.25822,68.053
3.26430,66.505
3.27038,65.266
3.27646,62.222
3.28254,60.092
3.28862,58.819
3.29470,59.734
3.30077,60.812
3.30685,59.348
3.31293,60.527
3.31901,61.336
3.32509,58.632
3.33117,53.700
3.33725,53.599
3.34333,53.498
3.34940,50.214
3.35548,50.018
3.36156,47.394
3.36764,44.211
3.37372,43.248
3.37980,42.624
3.38588,40.159
3.39196,38.572
3.39804,37.530
3.40411,37.019
3.41019,36.495
3.41627,35.359
3.42235,34.730
3.42843,34.320
3.43451,31.931
3.44059,31.314
3.44667,30.793
3.45274,30.235
3.45882,30.392
3.46490,29.812
3.47098,29.068
3.47706,29.063
3.48314,26.959
3.48922,24.909
3.49530,23.796
3.50137,22.529
3.50745,21.741
3.51353,20.953
3.51961,20.733
3.52569,20.728
3.53177,20.848
3.53785,20.700
3.54393,21.080
3.55000,21.065
3.55608,20.880
3.56216,20.404
3.56824,20.163
3.57432,20.075
3.58040,19.954
3.58648,19.610
3.59256,18.952
3.59863,18.771
3.60471,18.187
3.61079,18.094
3.61687,17.873
3.62295,18.134
3.62903,18.521
3.63511,18.618
3.64119,18.806
3.64726,18.607
3.65334,18.829
3.65942,19.517
3.66550,19.655
3.67158,19.780
3.67766,19.219
3.68374,19.258
3.68982,19.438
3.69589,19.546
3.70197,19.605
3.70805,20.159
3.71413,20.572
3.72021,20.623
3.72629,20.657
3.73237,20.253
3.73845,19.341
3.74453,18.639
3.75060,17.524
3.75668,16.531
3.76276,15.326
3.76884,14.171
3.77492,12.907
3.78100,12.188
3.78708,11.151
3.79316,9.885
3.79923,8.928
3.80531,8.274
3.81139,7.064
3.81747,5.698
3.82355,4.449
3.82963,3.500
3.83571,2.405
