Distance_(mm),Gray_Value
1.4224,34.0510
1.4285,34.1419
1.4346,34.1737
1.4407,34.1848
1.4467,34.2290
1.4528,34.2478
1.4589,34.2307
1.4650,34.1947
1.4711,34.2546
1.4771,34.3591
1.4832,34.4763
1.4893,34.5418
1.4954,34.5954
1.5015,34.5652
1.5075,34.5988
1.5136,34.6463
1.5197,34.7245
1.5258,34.8735
1.5319,34.9315
1.5379,35.0987
1.5440,35.3320
1.5501,35.6316
1.5562,35.9186
1.5622,36.0591
1.5683,36.0667
1.5744,36.2624
1.5805,36.5454
1.5866,36.8617
1.5926,37.2867
1.5987,37.7439
1.6048,38.0314
1.6109,37.9304
1.6170,37.3872
1.6230,36.8614
1.6291,36.6185
1.6352,36.4826
1.6413,36.4169
1.6473,36.4992
1.6534,36.5421
1.6595,36.4776
1.6656,36.4671
1.6717,36.5860
1.6777,36.6965
1.6838,36.7704
1.6899,36.8171
1.6960,36.8639
1.7021,36.9290
1.7081,36.9873
1.7142,36.9975
1.7203,36.8579
1.7264,36.6498
1.7325,36.3932
1.7385,36.0681
1.7446,35.9152
1.7507,35.9072
1.7568,36.0349
1.7628,35.9619
1.7689,35.8049
1.7750,35.6234
1.7811,35.5889
1.7872,35.6042
1.7932,35.5851
1.7993,35.6093
1.8054,35.6815
1.8115,35.7645
1.8176,35.7294
1.8236,35.5643
1.8297,35.3321
1.8358,35.1569
1.8419,35.0347
1.8479,35.1431
1.8540,35.8443
1.8601,37.1653
1.8662,38.4836
1.8723,39.0861
1.8783,39.8240
1.8844,40.6516
1.8905,41.2401
1.8966,41.4111
1.9027,41.4626
1.9087,41.7172
1.9148,42.0707
1.9209,42.3153
1.9270,42.3181
1.9331,42.0910
1.9391,42.1337
1.9452,42.6978
1.9513,43.2049
1.9574,43.1597
1.9634,42.8172
1.9695,42.7230
1.9756,43.2825
1.9817,42.9053
1.9878,41.5137
1.9938,39.1900
1.9999,37.5052
2.0060,36.5804
2.0121,36.3266
2.0182,36.4086
2.0242,36.5376
2.0303,36.4240
2.0364,36.2196
2.0425,35.9388
2.0485,35.4899
2.0546,34.9636
2.0607,34.5190
2.0668,34.0255
2.0729,33.0522
2.0789,32.2109
2.0850,31.3536
2.0911,30.9878
2.0972,31.0629
2.1033,31.3202
2.1093,31.7087
2.1154,31.9938
2.1215,31.5918
2.1276,30.8638
2.1336,30.3639
2.1397,30.0289
2.1458,29.7669
2.1519,29.6055
2.1580,29.4058
2.1640,29.2440
2.1701,29.1286
2.1762,28.9071
2.1823,28.6703
2.1884,28.3674
2.1944,28.1263
2.2005,27.9614
2.2066,27.7615
2.2127,27.5266
2.2188,27.3188
2.2248,27.1878
2.2309,27.0829
2.2370,26.9794
2.2431,26.9293
2.2491,26.9098
2.2552,26.6747
2.2613,26.3828
2.2674,26.1262
2.2735,25.7860
2.2795,25.5083
2.2856,25.3582
2.2917,25.2356
2.2978,25.1409
2.3039,25.0321
2.3099,24.9438
2.3160,24.8027
2.3221,24.5960
2.3282,24.5227
2.3342,24.5025
2.3403,24.5900
2.3464,24.6885
2.3525,24.8556
2.3586,25.1598
2.3646,25.3889
2.3707,25.5684
2.3768,25.5949
2.3829,25.5526
2.3890,25.5960
2.3950,25.6317
2.4011,25.5856
2.4072,25.4701
2.4133,25.3452
2.4194,25.2435
2.4254,25.0682
2.4315,24.8837
2.4376,24.7334
2.4437,24.5545
2.4497,24.3672
2.4558,24.2541
2.4619,24.1650
2.4680,24.1044
2.4741,24.0772
2.4801,24.1249
2.4862,24.1864
2.4923,24.2230
2.4984,24.2133
2.5045,24.1809
2.5105,24.1823
2.5166,24.1380
2.5227,24.0214
2.5288,23.9977
2.5348,24.0243
2.5409,24.1497
2.5470,24.3317
2.5531,24.4778
2.5592,24.5017
2.5652,24.4405
2.5713,24.4587
2.5774,24.4579
2.5835,24.4059
2.5896,24.2974
2.5956,24.2346
2.6017,24.2164
2.6078,24.1403
2.6139,24.1207
2.6200,24.2569
2.6260,24.4120
2.6321,24.5496
2.6382,24.6910
2.6443,24.8381
2.6503,25.0093
2.6564,25.1163
2.6625,25.1509
2.6686,25.1169
2.6747,25.0606
2.6807,24.8835
2.6868,24.6248
2.6929,24.3087
2.6990,23.9165
2.7051,23.6138
2.7111,23.5083
2.7172,23.4414
2.7233,23.2347
2.7294,23.0503
2.7354,22.9339
2.7415,22.8410
2.7476,22.8697
2.7537,22.8875
2.7598,23.0024
2.7658,22.9412
2.7719,22.7711
2.7780,22.5824
2.7841,22.4015
2.7902,22.3038
2.7962,22.3477
2.8023,22.4572
2.8084,22.5600
2.8145,22.6564
2.8206,22.7415
2.8266,22.7379
2.8327,22.7546
2.8388,22.7636
2.8449,22.7870
2.8509,22.8862
2.8570,22.9535
2.8631,23.0402
2.8692,23.1495
2.8753,23.2637
2.8813,23.3923
2.8874,23.5430
2.8935,23.5919
2.8996,23.6653
2.9057,23.6552
2.9117,23.6338
2.9178,23.6713
2.9239,23.6937
2.9300,23.7215
2.9360,23.9601
2.9421,24.1901
2.9482,24.4950
2.9543,24.9073
2.9604,25.4007
2.9664,26.0017
2.9725,26.4460
2.9786,26.7220
2.9847,26.8565
2.9908,26.8792
2.9968,26.9017
3.0029,26.7244
3.0090,26.4310
3.0151,26.0611
3.0212,25.4840
3.0272,24.7484
3.0333,24.0815
3.0394,23.4453
3.0455,23.0850
3.0515,22.8912
3.0576,22.7142
3.0637,22.5208
3.0698,22.3614
3.0759,22.2444
3.0819,22.1342
3.0880,22.0535
3.0941,22.0068
3.1002,21.8703
3.1063,21.7028
3.1123,21.6364
3.1184,21.9598
3.1245,22.5295
3.1306,22.9752
3.1366,23.2138
3.1427,23.5689
3.1488,23.8391
3.1549,23.9267
3.1610,23.7743
3.1670,23.7099
3.1731,23.6544
3.1792,23.6223
3.1853,23.6744
3.1914,23.8115
3.1974,23.9278
3.2035,24.0888
3.2096,24.0131
3.2157,23.5859
3.2218,23.0116
3.2278,22.6016
3.2339,22.4018
3.2400,22.1815
3.2461,21.8160
3.2521,21.1680
3.2582,20.3740
3.2643,19.5475
3.2704,18.7234
3.2765,18.1615
3.2825,17.7913
3.2886,17.5948
3.2947,17.4485
3.3008,17.2258
3.3069,16.8493
3.3129,16.3850
3.3190,15.9456
3.3251,15.6389
3.3312,15.4818
3.3372,15.4403
3.3433,15.4204
3.3494,15.3348
3.3555,15.2149
3.3616,15.1260
3.3676,15.0189
3.3737,14.8353
3.3798,14.6938
3.3859,14.7281
3.3920,15.0105
3.3980,15.6635
3.4041,16.6657
3.4102,17.7115
3.4163,18.5374
3.4224,19.2036
3.4284,19.7459
3.4345,20.1631
3.4406,20.5477
3.4467,20.9918
3.4527,21.3679
3.4588,21.4641
3.4649,21.3890
3.4710,21.2671
3.4771,21.2303
3.4831,21.4691
3.4892,21.6980
3.4953,21.7179
3.5014,21.5909
3.5075,21.3592
3.5135,21.0149
3.5196,20.7479
3.5257,20.6278
3.5318,20.4404
3.5378,20.0222
3.5439,19.4906
3.5500,18.9928
3.5561,18.6149
3.5622,18.3047
3.5682,18.0946
3.5743,17.9254
3.5804,17.7992
3.5865,17.5321
3.5926,16.8969
3.5986,16.0768
3.6047,15.1264
3.6108,14.4726
3.6169,14.1585
3.6229,14.1347
3.6290,14.1835
3.6351,14.1744
3.6412,14.3157
3.6473,14.5540
3.6533,14.8523
3.6594,15.0554
3.6655,15.2864
3.6716,15.5936
3.6777,15.7200
3.6837,15.8097
3.6898,15.9508
3.6959,16.0545
3.7020,16.1043
3.7081,16.1755
3.7141,16.2142
3.7202,16.2420
3.7263,16.2303
3.7324,16.2439
3.7384,16.2073
3.7445,16.2231
3.7506,16.2302
3.7567,16.2021
3.7628,16.1968
3.7688,16.1694
3.7749,16.0836
3.7810,16.0502
3.7871,16.1132
3.7932,16.1278
3.7992,16.0808
3.8053,16.0245
3.8114,16.0313
3.8175,16.0032
3.8235,16.0025
3.8296,15.9297
3.8357,15.8529
3.8418,15.7702
3.8479,15.6713
3.8539,15.5614
3.8600,15.5680
3.8661,15.5524
3.8722,15.4405
3.8783,15.4210
3.8843,15.3925
3.8904,15.3995
3.8965,15.4494
3.9026,15.5030
3.9087,15.6376
3.9147,15.7547
3.9208,15.8913
3.9269,15.9625
3.9330,15.9945
3.9390,16.0348
3.9451,16.1241
3.9512,16.2768
3.9573,16.3623
3.9634,16.4477
3.9694,16.5648
3.9755,16.6972
3.9816,16.8501
3.9877,16.9516
3.9938,17.0616
3.9998,17.1471
4.0059,17.1738
4.0120,17.2728
4.0181,17.2882
4.0241,17.3115
4.0302,17.2769
4.0363,17.2174
4.0424,17.1376
4.0485,17.0143
4.0545,16.9624
4.0606,16.9074
4.0667,16.8394
4.0728,16.7937
4.0789,16.7472
4.0849,16.7289
4.0910,16.6946
4.0971,16.5759
4.1032,16.4368
4.1093,16.3566
4.1153,16.3590
4.1214,16.3453
4.1275,16.3733
4.1336,16.3044
4.1396,16.2416
4.1457,16.0832
4.1518,15.8869
4.1579,15.7351
4.1640,15.7216
4.1700,15.7862
4.1761,15.8609
4.1822,15.8864
4.1883,15.9155
4.1944,15.9047
4.2004,15.8116
4.2065,15.7275
4.2126,15.6328
4.2187,15.4572
4.2247,15.2930
4.2308,15.1597
4.2369,15.0600
4.2430,14.9860
4.2491,14.9217
4.2551,14.8777
4.2612,14.8221
4.2673,14.7395
4.2734,14.6663
4.2795,14.6819
4.2855,14.6486
4.2916,14.6263
4.2977,14.5946
4.3038,14.5477
4.3099,14.5921
4.3159,14.6262
4.3220,14.5900
4.3281,14.6228
4.3342,14.6027
4.3402,14.5423
4.3463,14.5555
4.3524,14.5389
4.3585,14.5508
4.3646,14.5484
4.3706,14.5881
4.3767,14.5995
4.3828,14.6586
4.3889,14.7039
4.3950,14.7044
4.4010,14.7150
4.4071,14.6509
4.4132,14.6650
4.4193,14.6540
4.4253,14.6146
4.4314,14.6067
4.4375,14.6449
4.4436,14.6718
4.4497,14.6265
4.4557,14.6045
4.4618,14.6308
4.4679,14.6822
4.4740,14.6878
4.4801,14.6682
4.4861,14.6640
4.4922,14.6253
4.4983,14.6125
4.5044,14.5697
4.5105,14.4917
4.5165,14.4567
4.5226,14.4732
4.5287,14.4636
4.5348,14.4729
4.5408,14.4446
4.5469,14.4482
4.5530,14.4809
4.5591,14.5293
4.5652,14.5810
4.5712,14.6347
4.5773,14.6461
4.5834,14.6807
4.5895,14.7221
4.5956,14.7739
4.6016,14.8344
4.6077,14.8835
4.6138,14.9993
4.6199,15.0719
4.6259,15.0713
4.6320,15.0367
4.6381,15.0596
4.6442,15.0375
4.6503,15.0723
4.6563,15.1404
4.6624,15.1460
4.6685,15.1882
4.6746,15.2207
4.6807,15.2388
4.6867,15.2496
4.6928,15.2612
4.6989,15.3035
4.7050,15.3102
4.7111,15.3357
4.7171,15.2889
4.7232,15.2906
4.7293,15.3602
4.7354,15.4693
4.7414,15.5253
4.7475,15.4978
4.7536,15.4385
4.7597,15.4254
4.7658,15.4099
4.7718,15.4042
4.7779,15.4143
4.7840,15.4862
4.7901,15.5297
4.7962,15.4913
4.8022,15.4775
4.8083,15.5180
4.8144,15.5126
4.8205,15.5298
4.8265,15.4720
4.8326,15.4584
4.8387,15.4919
4.8448,15.4881
4.8509,15.4697
4.8569,15.4389
4.8630,15.4177
4.8691,15.3658
4.8752,15.3344
4.8813,15.2767
4.8873,15.2722
4.8934,15.2444
4.8995,15.1943
4.9056,15.1565
4.9116,15.1307
4.9177,15.1052
4.9238,15.0402
4.9299,15.0151
4.9360,15.0225
4.9420,14.9965
4.9481,14.9799
4.9542,14.9448
4.9603,14.9258
4.9664,14.8932
4.9724,14.9151
4.9785,14.8686
4.9846,14.8975
4.9907,14.9796
4.9968,15.0155
5.0028,14.9973
5.0089,15.0227
5.0150,15.0324
5.0211,15.0740
5.0271,15.1453
5.0332,15.1690
5.0393,15.2493
5.0454,15.3057
5.0515,15.3929
5.0575,15.4014
5.0636,15.4100
5.0697,15.5149
5.0758,15.6141
5.0819,15.6509
5.0879,15.7119
5.0940,15.8170
5.1001,15.8936
5.1062,15.9520
5.1122,15.9737
5.1183,15.9847
5.1244,16.0082
5.1305,15.9619
5.1366,15.8115
5.1426,15.7566
5.1487,15.7191
5.1548,15.6329
5.1609,15.5262
5.1670,15.4055
5.1730,15.3347
5.1791,15.2709
5.1852,15.1374
5.1913,15.0502
5.1974,15.0144
5.2034,14.9256
5.2095,14.8149
5.2156,14.7336
5.2217,14.6397
5.2277,14.5927
5.2338,14.5094
5.2399,14.4378
5.2460,14.4549
5.2521,14.4438
5.2581,14.3462
5.2642,14.3386
5.2703,14.3896
5.2764,14.3938
5.2825,14.3972
5.2885,14.3515
5.2946,14.2911
5.3007,14.2174
5.3068,14.1669
5.3128,14.1516
5.3189,14.0799
5.3250,14.0447
5.3311,14.0545
5.3372,14.0008
5.3432,13.9777
5.3493,13.9406
5.3554,13.9111
5.3615,13.9531
5.3676,13.9691
5.3736,13.8965
5.3797,13.8311
5.3858,13.8422
5.3919,13.8414
5.3980,13.8392
5.4040,13.8806
5.4101,13.9429
5.4162,13.9520
5.4223,13.9012
5.4283,13.8810
5.4344,13.8888
5.4405,13.8768
5.4466,13.8515
5.4527,13.8128
5.4587,13.7824
5.4648,13.8003
5.4709,13.7973
5.4770,13.7490
5.4831,13.7187
5.4891,13.7234
5.4952,13.7308
5.5013,13.6510
5.5074,13.6600
5.5134,13.6303
5.5195,13.5934
5.5256,13.5166
5.5317,13.5395
5.5378,13.5411
5.5438,13.5307
5.5499,13.4997
5.5560,13.4916
5.5621,13.4501
5.5682,13.4210
5.5742,13.4064
5.5803,13.3124
5.5864,13.2421
5.5925,13.2113
5.5986,13.1007
5.6046,13.0737
5.6107,13.0299
5.6168,12.9961
5.6229,13.0278
5.6289,13.0168
5.6350,12.9823
5.6411,12.8969
5.6472,12.8596
5.6533,12.7681
5.6593,12.7139
5.6654,12.6012
5.6715,12.5917
5.6776,12.5948
5.6837,12.5757
5.6897,12.5903
5.6958,12.6320
5.7019,12.6754
5.7080,12.6995
5.7140,12.8307
5.7201,12.9137
5.7262,12.9513
5.7323,12.9471
5.7384,12.9623
5.7444,12.9885
5.7505,13.0018
5.7566,12.9849
5.7627,12.9921
5.7688,12.9682
5.7748,12.9206
5.7809,12.8958
5.7870,12.8278
5.7931,12.8263
5.7992,12.8435
5.8052,12.9133
5.8113,12.9917
5.8174,13.1326
5.8235,13.2240
5.8295,13.3318
5.8356,13.3550
5.8417,13.3132
5.8478,13.3168
5.8539,13.3175
5.8599,13.3541
5.8660,13.3549
5.8721,13.3573
5.8782,13.3182
5.8843,13.2719
5.8903,13.1873
5.8964,13.1793
5.9025,13.1389
5.9086,13.0243
5.9146,12.9331
5.9207,12.8838
5.9268,12.8119
5.9329,12.7831
5.9390,12.7900
5.9450,12.7559
5.9511,12.7457
5.9572,12.7771
5.9633,12.7241
5.9694,12.7510
5.9754,12.7477
5.9815,12.7232
5.9876,12.6912
5.9937,12.7007
5.9998,12.7036
6.0058,12.7050
6.0119,12.6841
6.0180,12.6933
6.0241,12.7089
6.0301,12.6815
6.0362,12.7254
6.0423,12.7308
6.0484,12.7356
6.0545,12.7361
6.0605,12.7067
6.0666,12.7220
6.0727,12.7343
6.0788,12.7681
6.0849,12.8035
6.0909,12.8719
6.0970,12.8824
6.1031,12.9028
6.1092,12.9394
6.1152,12.9205
6.1213,12.9028
6.1274,12.9139
6.1335,12.9132
6.1396,12.8810
6.1456,12.8576
6.1517,12.8709
6.1578,12.8417
6.1639,12.7535
6.1700,12.6584
6.1760,12.6414
6.1821,12.6109
6.1882,12.5921
6.1943,12.6328
6.2004,12.6770
6.2064,12.6444
6.2125,12.5917
6.2186,12.6058
6.2247,12.5552
6.2307,12.5277
6.2368,12.4984
6.2429,12.4547
6.2490,12.4648
6.2551,12.4458
6.2611,12.4136
6.2672,12.4268
6.2733,12.3941
6.2794,12.3699
6.2855,12.2944
6.2915,12.2500
6.2976,12.1947
6.3037,12.1413
6.3098,12.1341
6.3158,12.0802
6.3219,12.0362
6.3280,12.0463
6.3341,12.0315
6.3402,12.0395
6.3462,12.0971
6.3523,12.1307
6.3584,12.1345
6.3645,12.0772
6.3706,12.1181
6.3766,12.1264
6.3827,12.1220
6.3888,12.1171
6.3949,12.1215
6.4009,12.1033
6.4070,12.1410
6.4131,12.1332
6.4192,12.1085
6.4253,12.1257
6.4313,12.1359
6.4374,12.1529
6.4435,12.1533
6.4496,12.1951
6.4557,12.2357
6.4617,12.2823
6.4678,12.2842
6.4739,12.2885
6.4800,12.2936
6.4861,12.2943
6.4921,12.2484
6.4982,12.1854
6.5043,12.1528
6.5104,12.1231
6.5164,12.1133
6.5225,12.0944
6.5286,12.0056
6.5347,11.9703
6.5408,11.9270
6.5468,11.9100
6.5529,11.9194
6.5590,11.9476
6.5651,11.9939
6.5712,12.0592
6.5772,12.1074
6.5833,12.1345
6.5894,12.2028
6.5955,12.2908
6.6015,12.3172
6.6076,12.3207
6.6137,12.3454
6.6198,12.3311
6.6259,12.3673
6.6319,12.4156
6.6380,12.3950
6.6441,12.3739
6.6502,12.3437
6.6563,12.2991
6.6623,12.2311
6.6684,12.2441
6.6745,12.2001
6.6806,12.1468
6.6867,12.1429
6.6927,12.0355
6.6988,11.9441
6.7049,11.8992
6.7110,11.7692
6.7170,11.7234
6.7231,11.6941
6.7292,11.6842
6.7353,11.6887
6.7414,11.6772
6.7474,11.6849
6.7535,11.6452
6.7596,11.6165
6.7657,11.5475
6.7718,11.5144
6.7778,11.4769
6.7839,11.4582
6.7900,11.4486
6.7961,11.4407
6.8021,11.4462
6.8082,11.4074
6.8143,11.4120
6.8204,11.3814
6.8265,11.4037
6.8325,11.4415
6.8386,11.3902
6.8447,11.3292
6.8508,11.2310
6.8569,11.1861
6.8629,11.2323
6.8690,11.2003
6.8751,11.1387
6.8812,11.1323
6.8873,11.0707
6.8933,11.0326
6.8994,11.0519
6.9055,11.1074
6.9116,11.1127
6.9176,11.1078
6.9237,11.1048
6.9298,11.0625
6.9359,11.0393
6.9420,11.0384
6.9480,11.0727
6.9541,11.0303
6.9602,11.0044
6.9663,11.0261
6.9724,11.0603
6.9784,11.0805
6.9845,11.0977
6.9906,11.0854
6.9967,11.0722
7.0027,11.0884
7.0088,11.0478
7.0149,11.0539
7.0210,11.0590
7.0271,11.0405
7.0331,11.0511
7.0392,11.0006
7.0453,10.9428
7.0514,10.9773
7.0575,10.9686
7.0635,10.9198
7.0696,10.8872
7.0757,10.8462
7.0818,10.8206
7.0879,10.8274
7.0939,10.8120
7.1000,10.7400
7.1061,10.7529
7.1122,10.7311
7.1182,10.7163
7.1243,10.6669
7.1304,10.7050
7.1365,10.8614
7.1426,10.9152
7.1486,10.9371
7.1547,11.0375
7.1608,11.1706
7.1669,11.2383
7.1730,11.3047
7.1790,11.3656
7.1851,11.3374
7.1912,11.3100
7.1973,11.3136
7.2033,11.3239
7.2094,11.3652
7.2155,11.3634
7.2216,11.3766
7.2277,11.3975
7.2337,11.4207
7.2398,11.4736
7.2459,11.4785
7.2520,11.4239
7.2581,11.3869
7.2641,11.3349
7.2702,11.3547
7.2763,11.3199
7.2824,11.2909
7.2885,11.3036
7.2945,11.3174
7.3006,11.3213
7.3067,11.3167
7.3128,11.2955
7.3188,11.2471
7.3249,11.2115
7.3310,11.1643
7.3371,11.1008
7.3432,11.0824
7.3492,11.0613
7.3553,11.1356
7.3614,11.1601
7.3675,11.1849
7.3736,11.2617
7.3796,11.3102
7.3857,11.3387
7.3918,11.3199
7.3979,11.3262
7.4039,11.3539
7.4100,11.3967
7.4161,11.4658
7.4222,11.5828
7.4283,11.6442
7.4343,11.6582
7.4404,11.6925
7.4465,11.7014
7.4526,11.7456
7.4587,11.8040
7.4647,11.7867
7.4708,11.7966
7.4769,11.8178
7.4830,11.8456
7.4891,11.7765
7.4951,11.7573
7.5012,11.7549
7.5073,11.7639
7.5134,11.7379
7.5194,11.7811
7.5255,11.7783
7.5316,11.7951
7.5377,11.8242
7.5438,11.8423
7.5498,11.8109
7.5559,11.7764
7.5620,11.7543
7.5681,11.7429
7.5742,11.7501
7.5802,11.7356
7.5863,11.7006
7.5924,11.6610
7.5985,11.6230
7.6045,11.6528
7.6106,11.6077
7.6167,11.5569
7.6228,11.5433
7.6289,11.5253
7.6349,11.5337
7.6410,11.5207
7.6471,11.5102
7.6532,11.5184
7.6593,11.5283
7.6653,11.5249
7.6714,11.5156
7.6775,11.5529
7.6836,11.5409
7.6897,11.5246
7.6957,11.5030
7.7018,11.5143
7.7079,11.5640
7.7140,11.5492
7.7200,11.5495
7.7261,11.5266
7.7322,11.5238
7.7383,11.5816
7.7444,11.6194
7.7504,11.6410
7.7565,11.6046
7.7626,11.5319
7.7687,11.4631
7.7748,11.4269
7.7808,11.4574
7.7869,11.3989
7.7930,11.2876
7.7991,11.1092
7.8051,10.9113
7.8112,10.7586
7.8173,10.6719
7.8234,10.5220
7.8295,10.3775
7.8355,10.2155
7.8416,10.0855
7.8477,9.9752
7.8538,9.9294
7.8599,9.8677
7.8659,9.8439
7.8720,9.7791
7.8781,9.7632
7.8842,9.7193
7.8902,9.7276
7.8963,9.7689
7.9024,9.8529
7.9085,9.9646
7.9146,9.9965
7.9206,9.8983
7.9267,9.7075
7.9328,9.6150
7.9389,9.5609
7.9450,9.4726
7.9510,9.3922
7.9571,9.3519
7.9632,9.2927
7.9693,9.2851
7.9754,9.2617
7.9814,9.2438
7.9875,9.2421
7.9936,9.2314
7.9997,9.2187
8.0057,9.2167
8.0118,9.1959
8.0179,9.1873
8.0240,9.1377
8.0301,8.9946
8.0361,8.9094
8.0422,8.8713
8.0483,8.8824
8.0544,8.8498
8.0605,8.8223
8.0665,8.7737
8.0726,8.7184
8.0787,8.6915
8.0848,8.6187
8.0908,8.5776
8.0969,8.4452
8.1030,8.3239
8.1091,8.2597
8.1152,8.1162
8.1212,8.0193
8.1273,7.9339
8.1334,7.9178
8.1395,7.8764
8.1456,7.8863
8.1516,7.9068
8.1577,7.9224
8.1638,7.8925
8.1699,7.8410
8.1760,7.8445
8.1820,7.8630
8.1881,7.8359
8.1942,7.8058
8.2003,7.7851
8.2063,7.6767
8.2124,7.6060
8.2185,7.5334
8.2246,7.4232
8.2307,7.2863
8.2367,7.1724
8.2428,7.0507
8.2489,6.9515
8.2550,6.8633
8.2611,6.8036
8.2671,6.7895
8.2732,6.7446
8.2793,6.6134
8.2854,6.5289
8.2914,6.3898
8.2975,6.2682
8.3036,6.1720
8.3097,6.1240
8.3158,6.1052
8.3218,6.1120
8.3279,6.0986
8.3340,6.0850
8.3401,6.0892
8.3462,6.0975
8.3522,6.1141
8.3583,6.1360
8.3644,6.0966
8.3705,6.0644
8.3766,6.0719
8.3826,6.0756
8.3887,6.0387
8.3948,6.0061
8.4009,5.9812
8.4069,6.0131
8.4130,6.0068
8.4191,5.9600
8.4252,5.9987
8.4313,6.0220
8.4373,6.0066
8.4434,5.9732
8.4495,5.9617
8.4556,5.8949
8.4617,5.8053
8.4677,5.7613
8.4738,5.7399
8.4799,5.7413
