Distance_(mm),Gray_Value
1.59264,4.8722
1.59872,4.8384
1.60480,4.7798
1.61088,4.7393
1.61695,4.7192
1.62303,4.6326
1.62911,4.5476
1.63519,4.4749
1.64127,4.4756
1.64735,4.4421
1.65343,4.3136
1.65951,4.2791
1.66558,4.2880
1.67166,4.4148
1.67774,4.4654
1.68382,4.7674
1.68990,4.8655
1.69598,4.4715
1.70206,4.0809
1.70814,3.8765
1.71421,3.7221
1.72029,3.5111
1.72637,3.2755
1.73245,3.3030
1.73853,3.2596
1.74461,3.2538
1.75069,3.2259
1.75677,3.1504
1.76284,3.1560
1.76892,3.2177
1.77500,3.4650
1.78108,4.4657
1.78716,5.0798
1.79324,5.1857
1.79932,5.3204
1.80540,5.4442
1.81147,5.4333
1.81755,5.5283
1.82363,5.7181
1.82971,5.7167
1.83579,5.4701
1.84187,5.6234
1.84795,5.7837
1.85403,5.8911
1.86011,7.2434
1.86618,8.6774
1.87226,8.5858
1.87834,7.5694
1.88442,6.3403
1.89050,4.9304
1.89658,3.8991
1.90266,3.7211
1.90874,3.6718
1.91481,3.6834
1.92089,3.9542
1.92697,4.0790
1.93305,3.9400
1.93913,3.8245
1.94521,3.8425
1.95129,3.8325
1.95737,3.7523
1.96344,3.7000
1.96952,3.7906
1.97560,3.9661
1.98168,3.9208
1.98776,4.3192
1.99384,4.8882
1.99992,4.4939
2.00600,3.9059
2.01207,3.7107
2.01815,3.7439
2.02423,3.8920
2.03031,3.7699
2.03639,3.5745
2.04247,3.5188
2.04855,3.6690
2.05463,3.8721
2.06070,3.9820
2.06678,3.6683
2.07286,3.0701
2.07894,2.6695
2.08502,2.6834
2.09110,2.7054
2.09718,2.6650
2.10326,2.5710
2.10933,2.5453
2.11541,2.6149
2.12149,2.5758
2.12757,2.5617
2.13365,2.6027
2.13973,2.6528
2.14581,2.6541
2.15189,2.5810
2.15796,2.6379
2.16404,2.6388
2.17012,2.7238
2.17620,2.8690
2.18228,2.9053
2.18836,2.9452
2.19444,3.0232
2.20052,3.0848
2.20660,2.9720
2.21267,2.9563
2.21875,2.9838
2.22483,2.9553
2.23091,2.9235
2.23699,2.9912
2.24307,3.0122
2.24915,3.0302
2.25523,3.0313
2.26130,3.0468
2.26738,3.1080
2.27346,3.1157
2.27954,3.0837
2.28562,3.0005
2.29170,2.8822
2.29778,2.7592
2.30386,2.7657
2.30993,2.7798
2.31601,2.7854
2.32209,2.8302
2.32817,2.8566
2.33425,2.8798
2.34033,2.9251
2.34641,3.0613
2.35249,3.1621
2.35856,3.0868
2.36464,3.0436
2.37072,3.0140
2.37680,2.8703
2.38288,2.7208
2.38896,2.6398
2.39504,2.6703
2.40112,2.6426
2.40719,2.8343
2.41327,3.1198
2.41935,3.2303
2.42543,3.2243
2.43151,3.2414
2.43759,3.0699
2.44367,3.1165
2.44975,3.0535
2.45582,2.9604
2.46190,3.0327
2.46798,3.0667
2.47406,2.9887
2.48014,2.9769
2.48622,3.0859
2.49230,3.1638
2.49838,3.4946
2.50446,3.7393
2.51053,3.8040
2.51661,3.8649
2.52269,3.9843
2.52877,4.0408
2.53485,4.0597
2.54093,4.0324
2.54701,4.1794
2.55309,4.3521
2.55916,4.6184
2.56524,4.7390
2.57132,4.8058
2.57740,4.9487
2.58348,4.9349
2.58956,4.9451
2.59564,4.9851
2.60172,5.1277
2.60779,5.2706
2.61387,5.2722
2.61995,5.1956
2.62603,5.2068
2.63211,5.5734
2.63819,7.6883
2.64427,8.3297
2.65035,6.9472
2.65642,6.4450
2.66250,6.2673
2.66858,5.9850
2.67466,5.7720
2.68074,5.4973
2.68682,5.2911
2.69290,5.1642
2.69898,5.3082
2.70505,5.5215
2.71113,5.4587
2.71721,5.3724
2.72329,5.4185
2.72937,5.2650
2.73545,5.1264
2.74153,4.9294
2.74761,5.1977
2.75368,5.6306
2.75976,5.0967
2.76584,4.4678
2.77192,4.6615
2.77800,4.8775
2.78408,4.8194
2.79016,4.9062
2.79624,4.7585
2.80231,4.7825
2.80839,4.8221
2.81447,4.7561
2.82055,4.6849
2.82663,4.6938
2.83271,4.7743
2.83879,4.7535
2.84487,4.8891
2.85095,5.0005
2.85702,5.0446
2.86310,4.9498
2.86918,4.7733
2.87526,4.5406
2.88134,4.3642
2.88742,4.4284
2.89350,4.5032
2.89958,4.5624
2.90565,4.5521
2.91173,4.6106
2.91781,4.8390
2.92389,4.9680
2.92997,4.6891
2.93605,4.4092
2.94213,4.4395
2.94821,4.4929
2.95428,4.5411
2.96036,4.6087
2.96644,4.7065
2.97252,4.7816
2.97860,4.7980
2.98468,4.7892
2.99076,4.7943
2.99684,4.8661
3.00291,4.9959
3.00899,4.7970
3.01507,4.5690
3.02115,4.7566
3.02723,4.9056
3.03331,4.9563
3.03939,4.9939
3.04547,5.0623
3.05154,5.1103
3.05762,5.1601
3.06370,5.1200
3.06978,5.0398
3.07586,4.9544
3.08194,4.8307
3.08802,4.7793
3.09410,4.8666
3.10018,4.9539
3.10625,5.1994
3.11233,5.4226
3.11841,5.2220
3.12449,4.8159
3.13057,4.4656
3.13665,4.1535
3.14273,3.9642
3.14881,3.9273
3.15488,3.9426
3.16096,3.9721
3.16704,3.9249
3.17312,3.9016
3.17920,3.8061
3.18528,3.8495
3.19136,3.8218
3.19744,3.7753
3.20351,3.7049
3.20959,3.5504
3.21567,3.4757
3.22175,3.5174
3.22783,3.4923
3.23391,3.3682
3.23999,3.3332
3.24607,3.2680
3.25214,3.0898
3.25822,2.9419
3.26430,2.9626
3.27038,2.9978
3.27646,3.0594
3.28254,2.9637
3.28862,2.7699
3.29470,2.7576
3.30077,2.7236
3.30685,2.6619
3.31293,2.4755
3.31901,2.3945
3.32509,2.4091
3.33117,2.3978
3.33725,2.3231
3.34333,2.3062
3.34940,2.3072
3.35548,2.3040
3.36156,2.2614
3.36764,2.1461
3.37372,2.0007
3.37980,1.8717
3.38588,1.7488
3.39196,1.5577
3.39804,1.5444
3.40411,1.5286
3.41019,1.5412
3.41627,1.4909
3.42235,1.4072
3.42843,1.3638
3.43451,1.3262
3.44059,1.2859
3.44667,1.2215
3.45274,1.2014
3.45882,1.1413
3.46490,1.1302
3.47098,1.1846
3.47706,1.1170
3.48314,1.0309
3.48922,1.0398
3.49530,1.0313
3.50137,1.0446
3.50745,1.0477
3.51353,1.0281
3.51961,1.0291
3.52569,1.0285
3.53177,1.0194
3.53785,0.9432
3.54393,0.9199
3.55000,0.9235
3.55608,0.9484
3.56216,0.8916
3.56824,0.8569
3.57432,0.8725
3.58040,0.8845
3.58648,0.8686
3.59256,0.8483
3.59863,0.8395
3.60471,0.8092
3.61079,0.7865
3.61687,0.8014
3.62295,0.8040
3.62903,0.7873
3.63511,0.7942
3.64119,0.8220
3.64726,0.8794
3.65334,0.8191
3.65942,0.8866
3.66550,0.8668
3.67158,0.8150
3.67766,0.7207
3.68374,0.6392
3.68982,0.5479
3.69589,0.4687
3.70197,0.4342
3.70805,0.4036
3.71413,0.3614
3.72021,0.3385
3.72629,0.3333
3.73237,0.3491
3.73845,0.3390
3.74453,0.3333
3.75060,0.3333
3.75668,0.3333
3.76276,0.3333
3.76884,0.3333
3.77492,0.3333
3.78100,0.3525
3.78708,0.3675
3.79316,0.3543
3.79923,0.3980
3.80531,0.4364
3.81139,0.4557
3.81747,0.4598
3.82355,0.4365
3.82963,0.4968
3.83571,0.5075
3.84179,0.5789
3.84786,0.6465
3.85394,0.7244
3.86002,0.7965
3.86610,0.8666
3.87218,1.0062
3.87826,1.1158
3.88434,1.1944
3.89042,1.3373
3.89649,1.4931
3.90257,1.7518
3.90865,2.0129
3.91473,2.4598
