Distance_(mm),Gray_Value
0.9726,39.7033
0.9787,39.8255
0.9848,39.8053
0.9908,39.6741
0.9969,39.4857
1.0030,39.3557
1.0091,39.3729
1.0152,39.3602
1.0212,39.3653
1.0273,39.4161
1.0334,39.5500
1.0395,39.6376
1.0455,39.7643
1.0516,39.9067
1.0577,40.0212
1.0638,40.0487
1.0699,40.2840
1.0759,40.4943
1.0820,40.7053
1.0881,40.8648
1.0942,40.8936
1.1003,40.8512
1.1063,40.9023
1.1124,40.9875
1.1185,41.0906
1.1246,41.1897
1.1307,41.1771
1.1367,40.9884
1.1428,40.7688
1.1489,40.5362
1.1550,40.4417
1.1610,40.6334
1.1671,41.1143
1.1732,41.7945
1.1793,42.6290
1.1854,43.2035
1.1914,43.4639
1.1975,43.3281
1.2036,42.7795
1.2097,42.1163
1.2158,41.6730
1.2218,41.5328
1.2279,41.4065
1.2340,41.3114
1.2401,41.3582
1.2461,41.5652
1.2522,41.9098
1.2583,42.2616
1.2644,42.5451
1.2705,42.7108
1.2765,42.8165
1.2826,43.0514
1.2887,43.2486
1.2948,43.3610
1.3009,43.4244
1.3069,43.5598
1.3130,43.6797
1.3191,43.6590
1.3252,43.5341
1.3313,43.3862
1.3373,43.0952
1.3434,42.6156
1.3495,42.1139
1.3556,41.8252
1.3616,41.6598
1.3677,41.6064
1.3738,41.5840
1.3799,41.6175
1.3860,41.5966
1.3920,41.5000
1.3981,41.4725
1.4042,41.4112
1.4103,41.3493
1.4164,41.3328
1.4224,41.2861
1.4285,41.1675
1.4346,41.0414
1.4407,41.0012
1.4467,41.0441
1.4528,41.1218
1.4589,41.0743
1.4650,41.0760
1.4711,41.0602
1.4771,41.0233
1.4832,41.0682
1.4893,41.2426
1.4954,41.4448
1.5015,41.5923
1.5075,41.5867
1.5136,41.5780
1.5197,41.5914
1.5258,41.6108
1.5319,41.6741
1.5379,41.7802
1.5440,41.9026
1.5501,42.0489
1.5562,42.2030
1.5622,42.4618
1.5683,42.6833
1.5744,42.7351
1.5805,42.7928
1.5866,42.8859
1.5926,43.1014
1.5987,43.3930
1.6048,43.5814
1.6109,43.5677
1.6170,43.2859
1.6230,42.8249
1.6291,42.5508
1.6352,42.4743
1.6413,42.3729
1.6473,42.1356
1.6534,41.7725
1.6595,41.3858
1.6656,41.0672
1.6717,40.8188
1.6777,40.5964
1.6838,40.3196
1.6899,40.1595
1.6960,40.0689
1.7021,39.9942
1.7081,39.9832
1.7142,39.8314
1.7203,39.5629
1.7264,39.3683
1.7325,39.2732
1.7385,39.1700
1.7446,39.0479
1.7507,38.9848
1.7568,39.0888
1.7628,39.1839
1.7689,39.2033
1.7750,39.2934
1.7811,39.3998
1.7872,39.4005
1.7932,39.2926
1.7993,39.1314
1.8054,38.9540
1.8115,38.9279
1.8176,38.9356
1.8236,38.9988
1.8297,39.1055
1.8358,39.1644
1.8419,39.0883
1.8479,39.0544
1.8540,39.1607
1.8601,39.2108
1.8662,39.2481
1.8723,39.3131
1.8783,39.3315
1.8844,39.2363
1.8905,39.0658
1.8966,38.8423
1.9027,38.6885
1.9087,38.6180
1.9148,38.4897
1.9209,38.2884
1.9270,38.1090
1.9331,37.8489
1.9391,37.6834
1.9452,37.7436
1.9513,38.0106
1.9574,38.3890
1.9634,38.6434
1.9695,38.5668
1.9756,38.2673
1.9817,38.0247
1.9878,37.9142
1.9938,37.8725
1.9999,37.9085
2.0060,37.7773
2.0121,37.6131
2.0182,37.4703
2.0242,37.4203
2.0303,37.3642
2.0364,37.2313
2.0425,37.2394
2.0485,37.3150
2.0546,37.3629
2.0607,37.1847
2.0668,36.7780
2.0729,36.2822
2.0789,35.8212
2.0850,35.4463
2.0911,35.3363
2.0972,35.4009
2.1033,35.4568
2.1093,35.4624
2.1154,35.2208
2.1215,34.9825
2.1276,34.9229
2.1336,35.0051
2.1397,34.8577
2.1458,34.6637
2.1519,34.5141
2.1580,34.4623
2.1640,34.4475
2.1701,34.3722
2.1762,34.1582
2.1823,33.9404
2.1884,33.7574
2.1944,33.6864
2.2005,33.7387
2.2066,33.7284
2.2127,33.6693
2.2188,33.5840
2.2248,33.5342
2.2309,33.5193
2.2370,33.4790
2.2431,33.5211
2.2491,33.4786
2.2552,33.3505
2.2613,33.2571
2.2674,33.1317
2.2735,33.1607
2.2795,33.4033
2.2856,33.6995
2.2917,33.8764
2.2978,33.8924
2.3039,33.9999
2.3099,34.0627
2.3160,34.2341
2.3221,34.4378
2.3282,34.4369
2.3342,34.1319
2.3403,33.7777
2.3464,33.3260
2.3525,32.9797
2.3586,32.9090
2.3646,33.0578
2.3707,33.1583
2.3768,33.1747
2.3829,33.1931
2.3890,33.2743
2.3950,33.1409
2.4011,32.9528
2.4072,32.7393
2.4133,32.5346
2.4194,32.4093
2.4254,32.4248
2.4315,32.4751
2.4376,32.5712
2.4437,32.5821
2.4497,32.4844
2.4558,32.2269
2.4619,31.9404
2.4680,31.6909
2.4741,31.4994
2.4801,31.4503
2.4862,31.4352
2.4923,31.4859
2.4984,31.6470
2.5045,31.7207
2.5105,31.6306
2.5166,31.3155
2.5227,30.9986
2.5288,30.7242
2.5348,30.4208
2.5409,30.2166
2.5470,30.0864
2.5531,29.9822
2.5592,29.8173
2.5652,29.7023
2.5713,29.7325
2.5774,29.7418
2.5835,29.6975
2.5896,29.5816
2.5956,29.4364
2.6017,29.3711
2.6078,29.3867
2.6139,29.4184
2.6200,29.4646
2.6260,29.5085
2.6321,29.4872
2.6382,29.5376
2.6443,29.6460
2.6503,29.7596
2.6564,29.9614
2.6625,29.9930
2.6686,29.8853
2.6747,29.8226
2.6807,29.7806
2.6868,29.7115
2.6929,29.6326
2.6990,29.5971
2.7051,29.5390
2.7111,29.4253
2.7172,29.3399
2.7233,29.2762
2.7294,29.2939
2.7354,29.3449
2.7415,29.3249
2.7476,29.2045
2.7537,29.1219
2.7598,29.0413
2.7658,28.9736
2.7719,28.8176
2.7780,28.6758
2.7841,28.5750
2.7902,28.5963
2.7962,28.7172
2.8023,28.8403
2.8084,28.9122
2.8145,28.9343
2.8206,28.8126
2.8266,28.5477
2.8327,28.4025
2.8388,28.2529
2.8449,28.0466
2.8509,27.8575
2.8570,27.7183
2.8631,27.6408
2.8692,27.7191
2.8753,27.8669
2.8813,27.8838
2.8874,27.8214
2.8935,27.6865
2.8996,27.5311
2.9057,27.3365
2.9117,27.1541
2.9178,27.0199
2.9239,26.9510
2.9300,27.0688
2.9360,27.1926
2.9421,27.3422
2.9482,27.4902
2.9543,27.5312
2.9604,27.4750
2.9664,27.3634
2.9725,27.1665
2.9786,27.0027
2.9847,27.0123
2.9908,27.1556
2.9968,27.3080
3.0029,27.3396
3.0090,27.1762
3.0151,26.9584
3.0212,26.7615
3.0272,26.6570
3.0333,26.3812
3.0394,26.1283
3.0455,25.9713
3.0515,25.8727
3.0576,25.8519
3.0637,25.8319
3.0698,25.9065
3.0759,26.1506
3.0819,26.4081
3.0880,26.6189
3.0941,26.7839
3.1002,26.8188
3.1063,26.7577
3.1123,26.7076
3.1184,26.6210
3.1245,26.3944
3.1306,26.2125
3.1366,26.1975
3.1427,26.3062
3.1488,26.4270
3.1549,26.5076
3.1610,26.3996
3.1670,26.2728
3.1731,26.0733
3.1792,25.8804
3.1853,25.8432
3.1914,25.8444
3.1974,25.7538
3.2035,25.5179
3.2096,25.2478
3.2157,24.9371
3.2218,24.6564
3.2278,24.4686
3.2339,24.4328
3.2400,24.3694
3.2461,24.4221
3.2521,24.4578
3.2582,24.4703
3.2643,24.4678
3.2704,24.4610
3.2765,24.5440
3.2825,24.5769
3.2886,24.4617
3.2947,24.3117
3.3008,24.2536
3.3069,24.2779
3.3129,24.2577
3.3190,24.3211
3.3251,24.4529
3.3312,24.5513
3.3372,24.5593
3.3433,24.4337
3.3494,24.2678
3.3555,24.1552
3.3616,24.1449
3.3676,24.1565
3.3737,24.1903
3.3798,24.1719
3.3859,24.0733
3.3920,23.9957
3.3980,24.0102
3.4041,23.9456
3.4102,23.7755
3.4163,23.5935
3.4224,23.4215
3.4284,23.2345
3.4345,23.1252
3.4406,23.1125
3.4467,23.0953
3.4527,23.0107
3.4588,22.9209
3.4649,22.8683
3.4710,22.8672
3.4771,22.9071
3.4831,22.8319
3.4892,22.6874
3.4953,22.5079
3.5014,22.4547
3.5075,22.5234
3.5135,22.5567
3.5196,22.5153
3.5257,22.5696
3.5318,22.6653
3.5378,22.7196
3.5439,22.6609
3.5500,22.6222
3.5561,22.6620
3.5622,22.6543
3.5682,22.6503
3.5743,22.7647
3.5804,22.8058
3.5865,22.7844
3.5926,22.8751
3.5986,23.0146
3.6047,23.0847
3.6108,23.0443
3.6169,22.7434
3.6229,22.3842
3.6290,22.1694
3.6351,22.1592
3.6412,22.2223
3.6473,22.2977
3.6533,22.3497
3.6594,22.3780
3.6655,22.3846
3.6716,22.4020
3.6777,22.4659
3.6837,22.4985
3.6898,22.4893
3.6959,22.5597
3.7020,22.6155
3.7081,22.6981
3.7141,22.7884
3.7202,22.9362
3.7263,23.0090
3.7324,23.0626
3.7384,23.1342
3.7445,23.1859
3.7506,23.2163
3.7567,23.2783
3.7628,23.4025
3.7688,23.5092
3.7749,23.5461
3.7810,23.5816
3.7871,23.5094
3.7932,23.3640
3.7992,23.2366
3.8053,23.0416
3.8114,22.8252
3.8175,22.7337
3.8235,22.6697
3.8296,22.4707
3.8357,22.3432
3.8418,22.2485
3.8479,22.2693
3.8539,22.2786
3.8600,22.3816
3.8661,22.4271
3.8722,22.5429
3.8783,22.5799
3.8843,22.4763
3.8904,22.3435
3.8965,22.2090
3.9026,22.1016
3.9087,22.0131
3.9147,22.0189
3.9208,22.0696
3.9269,22.0376
3.9330,21.9337
3.9390,21.8358
3.9451,21.8085
3.9512,21.9072
3.9573,22.0283
3.9634,22.1182
3.9694,22.3056
3.9755,22.5131
3.9816,22.7473
3.9877,22.8574
3.9938,22.8491
3.9998,22.8435
4.0059,22.8478
4.0120,22.7806
4.0181,22.5814
4.0241,22.3152
4.0302,21.8847
4.0363,21.3958
4.0424,21.0489
4.0485,20.7579
4.0545,20.4969
4.0606,20.2949
4.0667,20.1757
4.0728,20.0951
4.0789,20.0269
4.0849,19.9871
4.0910,20.0917
4.0971,20.2628
4.1032,20.3645
4.1093,20.3420
4.1153,20.2330
4.1214,20.1157
4.1275,20.0696
4.1336,20.0572
4.1396,20.0386
4.1457,20.0235
4.1518,20.0338
4.1579,20.0051
4.1640,19.9153
4.1700,19.8284
4.1761,19.6456
4.1822,19.4927
4.1883,19.5053
4.1944,19.5258
4.2004,19.5529
4.2065,19.5904
4.2126,19.6431
4.2187,19.6451
4.2247,19.4376
4.2308,19.2638
4.2369,19.1213
4.2430,18.9421
4.2491,18.7646
4.2551,18.6237
4.2612,18.5213
4.2673,18.3849
4.2734,18.2466
4.2795,18.2204
4.2855,18.2322
4.2916,18.1838
4.2977,18.1351
4.3038,18.0983
4.3099,18.1331
4.3159,18.2186
4.3220,18.3460
4.3281,18.3135
4.3342,18.2221
4.3402,18.1507
4.3463,18.2430
4.3524,18.4465
4.3585,18.6183
4.3646,18.6255
4.3706,18.5257
4.3767,18.2372
4.3828,18.0196
4.3889,17.9877
4.3950,18.1314
4.4010,18.1948
4.4071,18.1715
4.4132,18.0242
4.4193,17.6334
4.4253,17.1900
4.4314,16.7282
4.4375,16.2885
4.4436,15.9230
4.4497,15.6061
4.4557,15.3866
4.4618,15.2822
4.4679,15.3209
4.4740,15.4766
4.4801,15.5932
4.4861,15.5525
4.4922,15.4343
4.4983,15.3299
4.5044,15.2665
4.5105,15.1991
4.5165,15.1917
4.5226,15.1572
4.5287,15.2015
4.5348,15.2661
4.5408,15.2425
4.5469,15.2801
4.5530,15.3934
4.5591,15.4314
4.5652,15.4063
4.5712,15.3459
4.5773,15.2263
4.5834,15.1562
4.5895,15.1787
4.5956,15.2774
4.6016,15.4126
4.6077,15.5412
4.6138,15.5893
4.6199,15.7060
4.6259,15.8253
4.6320,15.9391
4.6381,16.0716
4.6442,16.1477
4.6503,16.1703
4.6563,16.2735
4.6624,16.3041
4.6685,16.3248
4.6746,16.3452
4.6807,16.3593
4.6867,16.4645
4.6928,16.4332
4.6989,16.3042
4.7050,16.1659
4.7111,15.9910
4.7171,15.9461
4.7232,15.9116
4.7293,15.8179
4.7354,15.7319
4.7414,15.7401
4.7475,15.7105
4.7536,15.6985
4.7597,15.7775
4.7658,15.6903
4.7718,15.6499
4.7779,15.6588
4.7840,15.6371
4.7901,15.5813
4.7962,15.4740
4.8022,15.3945
4.8083,15.4014
4.8144,15.3650
4.8205,15.3217
4.8265,15.2879
4.8326,15.2749
4.8387,15.3170
4.8448,15.3826
4.8509,15.4475
4.8569,15.3719
4.8630,15.3351
4.8691,15.3050
4.8752,15.2883
4.8813,15.2510
4.8873,15.2998
4.8934,15.3467
4.8995,15.3486
4.9056,15.3915
4.9116,15.4407
4.9177,15.3919
4.9238,15.3668
4.9299,15.3074
4.9360,15.2753
4.9420,15.2731
4.9481,15.3110
4.9542,15.4509
4.9603,15.5576
4.9664,15.6436
4.9724,15.7337
4.9785,15.8319
4.9846,15.9407
4.9907,16.0445
4.9968,16.0952
5.0028,16.0869
5.0089,15.9981
5.0150,15.9002
5.0211,15.7831
5.0271,15.8266
5.0332,15.9656
5.0393,16.0888
5.0454,16.2368
5.0515,16.3107
5.0575,16.1892
5.0636,15.9023
5.0697,15.6552
5.0758,15.4617
5.0819,15.3789
5.0879,15.3564
5.0940,15.3570
5.1001,15.3271
5.1062,15.4993
5.1122,15.7291
5.1183,16.0280
5.1244,16.4192
5.1305,16.7768
5.1366,17.1102
5.1426,17.3568
5.1487,17.4657
5.1548,17.3808
5.1609,17.1084
5.1670,16.8583
5.1730,16.6899
5.1791,16.5674
5.1852,16.4419
5.1913,16.4758
5.1974,16.4676
5.2034,16.3638
5.2095,16.2969
5.2156,16.2451
5.2217,16.1023
5.2277,15.9628
5.2338,15.7939
5.2399,15.5437
5.2460,15.4057
5.2521,15.4248
5.2581,15.5081
5.2642,15.5864
5.2703,15.6490
5.2764,15.6704
5.2825,15.6328
5.2885,15.4614
5.2946,15.3923
5.3007,15.3751
5.3068,15.3607
5.3128,15.3983
5.3189,15.4028
5.3250,15.3873
5.3311,15.3950
5.3372,15.4092
5.3432,15.4302
5.3493,15.4943
5.3554,15.4778
5.3615,15.5497
5.3676,15.5731
5.3736,15.6139
5.3797,15.7586
5.3858,15.9146
5.3919,16.0391
5.3980,15.9781
5.4040,15.8894
5.4101,15.9041
5.4162,16.0481
5.4223,16.2266
5.4283,16.4168
5.4344,16.5588
5.4405,16.7112
5.4466,16.7696
5.4527,16.7969
5.4587,16.7813
5.4648,16.7711
5.4709,16.7672
5.4770,16.8070
5.4831,16.8174
5.4891,16.9627
5.4952,17.1089
5.5013,17.2628
5.5074,17.3104
5.5134,17.3018
5.5195,17.4038
5.5256,17.4360
5.5317,17.3669
5.5378,17.3349
5.5438,17.4499
5.5499,17.5659
5.5560,17.6387
5.5621,17.6091
5.5682,17.4687
5.5742,17.3321
5.5803,17.1880
5.5864,16.8709
5.5925,16.4290
5.5986,16.0474
5.6046,15.7213
5.6107,15.5094
5.6168,15.3311
5.6229,15.1829
5.6289,15.0772
5.6350,15.0562
5.6411,15.0832
5.6472,15.0539
5.6533,15.1231
5.6593,15.1927
5.6654,15.2396
5.6715,15.2548
5.6776,15.2828
5.6837,15.4245
5.6897,15.6117
5.6958,15.8726
5.7019,16.0611
5.7080,16.0196
5.7140,15.9642
5.7201,15.9377
5.7262,15.9126
5.7323,15.9031
5.7384,15.8537
5.7444,15.7044
5.7505,15.5900
5.7566,15.4671
5.7627,15.4143
5.7688,15.3970
5.7748,15.3241
5.7809,15.2456
5.7870,15.2135
5.7931,15.0060
5.7992,14.8858
5.8052,14.8688
5.8113,14.8643
5.8174,14.8506
5.8235,14.9209
5.8295,14.9497
5.8356,14.9437
5.8417,14.8899
5.8478,14.8990
5.8539,14.9163
5.8599,14.9267
5.8660,14.8616
5.8721,14.7737
5.8782,14.7295
5.8843,14.8284
5.8903,14.8574
5.8964,14.8729
5.9025,14.8346
5.9086,14.8054
5.9146,14.8128
5.9207,14.8381
5.9268,14.8228
5.9329,14.7194
5.9390,14.6746
5.9450,14.5824
5.9511,14.3914
5.9572,14.2852
5.9633,14.3056
5.9694,14.3347
5.9754,14.3570
5.9815,14.4770
5.9876,14.5985
5.9937,14.6961
5.9998,14.7906
6.0058,14.8212
6.0119,14.8190
6.0180,14.8517
6.0241,14.7964
6.0301,14.7348
6.0362,14.6430
6.0423,14.4799
6.0484,14.3442
6.0545,14.2529
6.0605,14.2390
6.0666,14.1859
6.0727,14.1363
6.0788,14.1854
6.0849,14.2400
6.0909,14.3482
6.0970,14.5292
6.1031,14.6809
6.1092,14.8062
6.1152,14.8361
6.1213,14.7417
6.1274,14.5808
6.1335,14.4833
6.1396,14.4195
6.1456,14.4502
6.1517,14.5287
6.1578,14.5747
6.1639,14.4864
6.1700,14.4517
6.1760,14.3838
6.1821,14.3746
6.1882,14.3397
6.1943,14.2421
6.2004,14.1167
6.2064,14.0502
6.2125,14.0232
6.2186,14.0371
6.2247,14.0530
6.2307,14.0001
6.2368,13.9122
6.2429,13.8668
6.2490,13.8248
6.2551,13.7891
6.2611,13.7894
6.2672,13.8680
6.2733,13.9038
6.2794,13.9509
6.2855,14.0096
6.2915,14.0402
6.2976,13.9997
6.3037,13.9472
6.3098,13.9524
6.3158,13.9890
6.3219,14.0008
6.3280,13.9643
6.3341,13.8851
6.3402,13.7783
6.3462,13.6725
6.3523,13.6977
6.3584,13.7119
6.3645,13.7618
6.3706,13.7685
6.3766,13.7237
6.3827,13.6879
6.3888,13.6562
6.3949,13.6319
6.4009,13.6525
6.4070,13.6794
6.4131,13.7165
6.4192,13.7210
6.4253,13.7115
6.4313,13.6741
6.4374,13.6809
6.4435,13.6331
6.4496,13.5846
6.4557,13.5617
6.4617,13.5772
6.4678,13.5405
6.4739,13.5136
6.4800,13.4846
6.4861,13.3503
6.4921,13.1727
6.4982,13.0940
6.5043,13.0173
6.5104,12.8872
6.5164,12.7952
6.5225,12.6521
6.5286,12.5950
6.5347,12.6184
6.5408,12.7069
6.5468,12.7783
6.5529,12.8307
6.5590,12.8653
6.5651,12.8576
6.5712,12.8043
6.5772,12.7683
6.5833,12.7495
6.5894,12.7343
6.5955,12.6853
6.6015,12.7133
6.6076,12.8449
6.6137,12.9206
6.6198,12.9658
6.6259,13.0365
6.6319,13.1229
6.6380,13.1382
6.6441,13.0442
6.6502,12.9385
6.6563,12.8508
6.6623,12.7985
6.6684,12.7729
6.6745,12.7314
6.6806,12.7969
6.6867,12.9061
6.6927,12.9564
6.6988,12.9517
6.7049,12.9546
6.7110,12.9933
6.7170,12.9467
6.7231,12.8965
6.7292,12.8535
6.7353,12.8324
6.7414,12.7932
6.7474,12.7228
6.7535,12.6857
6.7596,12.7286
6.7657,12.7149
6.7718,12.7255
6.7778,12.6376
6.7839,12.5564
6.7900,12.5364
6.7961,12.5911
6.8021,12.6421
6.8082,12.6434
6.8143,12.6443
6.8204,12.6227
6.8265,12.6188
6.8325,12.6286
6.8386,12.7063
6.8447,12.8656
6.8508,13.0445
6.8569,13.2094
6.8629,13.3106
6.8690,13.3082
6.8751,13.2578
6.8812,13.1175
6.8873,13.1158
6.8933,13.2422
6.8994,13.3762
6.9055,13.5535
6.9116,13.6176
6.9176,13.6060
6.9237,13.5295
6.9298,13.4789
6.9359,13.4249
6.9420,13.3475
6.9480,13.2940
6.9541,13.3524
6.9602,13.4438
6.9663,13.4482
6.9724,13.3805
6.9784,13.2373
6.9845,13.0708
6.9906,13.0191
6.9967,12.9764
7.0027,12.9711
7.0088,12.9981
7.0149,12.9674
7.0210,12.9884
7.0271,13.0240
7.0331,12.9814
7.0392,12.9499
7.0453,12.8432
7.0514,12.7693
7.0575,12.7139
7.0635,12.5801
7.0696,12.5343
7.0757,12.4516
7.0818,12.3993
7.0879,12.3674
7.0939,12.4190
7.1000,12.4082
7.1061,12.4115
7.1122,12.4864
7.1182,12.5037
7.1243,12.5696
7.1304,12.5515
7.1365,12.4691
7.1426,12.4105
7.1486,12.3995
7.1547,12.3751
7.1608,12.3849
7.1669,12.4407
7.1730,12.5304
7.1790,12.5411
7.1851,12.5324
7.1912,12.4725
7.1973,12.3997
7.2033,12.3576
7.2094,12.3650
7.2155,12.3599
7.2216,12.3013
7.2277,12.3231
7.2337,12.3696
7.2398,12.3239
7.2459,12.3047
7.2520,12.2987
7.2581,12.2686
7.2641,12.2029
7.2702,12.1473
7.2763,12.1812
7.2824,12.2954
7.2885,12.3571
7.2945,12.3290
7.3006,12.3739
7.3067,12.4652
7.3128,12.5306
7.3188,12.5838
7.3249,12.5957
7.3310,12.5504
7.3371,12.4654
7.3432,12.4680
7.3492,12.4905
7.3553,12.5330
7.3614,12.6246
7.3675,12.7021
7.3736,12.6771
7.3796,12.6061
7.3857,12.5696
7.3918,12.5481
7.3979,12.6134
7.4039,12.7568
7.4100,12.8758
7.4161,12.9591
7.4222,13.0544
7.4283,13.0405
7.4343,13.0336
7.4404,13.0687
7.4465,12.8772
7.4526,12.4019
7.4587,11.9832
7.4647,11.7246
7.4708,11.5546
7.4769,11.4505
7.4830,11.3807
7.4891,11.3649
7.4951,11.2742
7.5012,11.3178
7.5073,11.2236
7.5134,11.1109
7.5194,11.0829
7.5255,11.0413
7.5316,11.0109
7.5377,11.0119
7.5438,10.9659
7.5498,10.8615
7.5559,10.7951
7.5620,10.7975
7.5681,10.8261
7.5742,10.7855
7.5802,10.7545
7.5863,10.7823
7.5924,10.8206
7.5985,10.8456
7.6045,10.8348
7.6106,10.7969
7.6167,10.8308
7.6228,10.8338
7.6289,10.8604
7.6349,10.9040
7.6410,10.9286
7.6471,10.9600
7.6532,10.9654
7.6593,10.9829
7.6653,10.9751
7.6714,10.9789
7.6775,10.9433
7.6836,10.9214
7.6897,10.8886
7.6957,10.8762
7.7018,10.8828
7.7079,10.8573
7.7140,10.8345
7.7200,10.8561
7.7261,10.8730
7.7322,10.9280
7.7383,11.0004
7.7444,11.0804
7.7504,11.1322
7.7565,11.0333
7.7626,10.8947
7.7687,10.8816
7.7748,10.8538
7.7808,10.8102
7.7869,10.8636
7.7930,10.8354
7.7991,10.7917
7.8051,10.7298
7.8112,10.7278
7.8173,10.7338
7.8234,10.7020
7.8295,10.6619
7.8355,10.6644
7.8416,10.6957
7.8477,10.7361
7.8538,10.7136
7.8599,10.6364
7.8659,10.6027
7.8720,10.5428
7.8781,10.4475
7.8842,10.3898
7.8902,10.3691
7.8963,10.4108
7.9024,10.5277
7.9085,10.5970
7.9146,10.5850
7.9206,10.5671
7.9267,10.5352
7.9328,10.5090
7.9389,10.4405
7.9450,10.3807
7.9510,10.3132
7.9571,10.2448
7.9632,10.2754
7.9693,10.3686
7.9754,10.4447
7.9814,10.4409
7.9875,10.4470
7.9936,10.4806
7.9997,10.5349
8.0057,10.5819
8.0118,10.6413
8.0179,10.6977
8.0240,10.8299
8.0301,10.9932
8.0361,11.0237
8.0422,10.9301
8.0483,10.8918
8.0544,10.8952
8.0605,10.8276
8.0665,10.7304
8.0726,10.6502
8.0787,10.4734
8.0848,10.2797
8.0908,10.0419
8.0969,9.7967
8.1030,9.5636
8.1091,9.3027
8.1152,9.0615
8.1212,8.9314
8.1273,8.8591
8.1334,8.7863
8.1395,8.6864
8.1456,8.6589
8.1516,8.6047
8.1577,8.6253
8.1638,8.6629
8.1699,8.6617
8.1760,8.6774
8.1820,8.6634
8.1881,8.5978
8.1942,8.4366
8.2003,8.3757
8.2063,8.3797
8.2124,8.4246
8.2185,8.4811
8.2246,8.4926
8.2307,8.4861
8.2367,8.4447
8.2428,8.4108
8.2489,8.4404
8.2550,8.4754
8.2611,8.4880
8.2671,8.5181
8.2732,8.5759
8.2793,8.6107
8.2854,8.5972
8.2914,8.5506
8.2975,8.5199
8.3036,8.4646
8.3097,8.4476
8.3158,8.4735
8.3218,8.5630
8.3279,8.5904
8.3340,8.6239
8.3401,8.5927
8.3462,8.5894
8.3522,8.5677
8.3583,8.5877
8.3644,8.6079
8.3705,8.6276
8.3766,8.7244
8.3826,8.7416
8.3887,8.6746
8.3948,8.6683
8.4009,8.7188
8.4069,8.8367
8.4130,8.8945
8.4191,8.9190
8.4252,8.9535
8.4313,8.9522
8.4373,8.8813
8.4434,8.8331
8.4495,8.8083
8.4556,8.7526
8.4617,8.7095
8.4677,8.6892
8.4738,8.7030
8.4799,8.7433
