Distance_(mm),Gray_Value
0.91789,70.0583
0.92397,71.7573
0.93005,68.1056
0.93613,63.4834
0.94221,72.2419
0.94829,73.0012
0.95437,68.5138
0.96045,70.8468
0.96653,64.3133
0.97260,62.7604
0.97868,66.0880
0.98476,64.0110
0.99084,62.9921
0.99692,65.6706
1.00300,60.5699
1.00908,60.6748
1.01516,57.1426
1.02123,58.3206
1.02731,58.1283
1.03339,55.8239
1.03947,55.5262
1.04555,56.7902
1.05163,50.2627
1.05771,49.6865
1.06379,50.6260
1.06986,51.3519
1.07594,55.4585
1.08202,51.3258
1.08810,51.3021
1.09418,47.8067
1.10026,48.2306
1.10634,50.2519
1.11242,44.0895
1.11849,46.6220
1.12457,49.3980
1.13065,47.9699
1.13673,43.6087
1.14281,45.3866
1.14889,41.6007
1.15497,44.5729
1.16105,44.4689
1.16712,47.2483
1.17320,48.6983
1.17928,49.6805
1.18536,44.1387
1.19144,42.8849
1.19752,47.3256
1.20360,46.1965
1.20968,45.1406
1.21575,48.1850
1.22183,47.6283
1.22791,47.7672
1.23399,49.1080
1.24007,49.4375
1.24615,49.4807
1.25223,49.3898
1.25831,47.1581
1.26439,46.1626
1.27046,44.8066
1.27654,50.2167
1.28262,48.4361
1.28870,45.3430
1.29478,44.0082
1.30086,47.3320
1.30694,46.2871
1.31302,44.5585
1.31909,46.2946
1.32517,46.9389
1.33125,45.9345
1.33733,46.2175
1.34341,48.1647
1.34949,47.5467
1.35557,44.0163
1.36165,49.9024
1.36772,47.2328
1.37380,47.5902
1.37988,46.7337
1.38596,43.8264
1.39204,45.9021
1.39812,43.4165
1.40420,42.7795
1.41028,41.5780
1.41635,41.8960
1.42243,44.4179
1.42851,44.1396
1.43459,45.7744
1.44067,43.6694
1.44675,43.9100
1.45283,45.9337
1.45891,42.7981
1.46498,45.0029
1.47106,44.5494
1.47714,43.1070
1.48322,40.6044
1.48930,41.2336
1.49538,39.2128
1.50146,38.3779
1.50754,40.2642
1.51361,37.8708
1.51969,39.9057
1.52577,42.7743
1.53185,40.4473
1.53793,38.4424
1.54401,40.0837
1.55009,42.3674
1.55617,38.7433
1.56225,41.7596
1.56832,40.5613
1.57440,36.7659
1.58048,37.2373
1.58656,37.9788
1.59264,37.6594
1.59872,36.5433
1.60480,37.6365
1.61088,38.1071
1.61695,35.3185
1.62303,33.9340
1.62911,36.3467
1.63519,35.7411
1.64127,35.4665
1.64735,39.7659
1.65343,34.7926
1.65951,33.8214
1.66558,31.7717
1.67166,29.7085
1.67774,33.0110
1.68382,32.3095
1.68990,32.7643
1.69598,33.0035
1.70206,31.2624
1.70814,31.4939
1.71421,28.7923
1.72029,27.8525
1.72637,29.2857
1.73245,27.0328
1.73853,27.4491
1.74461,28.0640
1.75069,32.3340
1.75677,34.2947
1.76284,29.2969
1.76892,30.5353
1.77500,29.6846
1.78108,30.4094
1.78716,29.5544
1.79324,30.1928
1.79932,30.0801
1.80540,29.1383
1.81147,30.5606
1.81755,28.9645
1.82363,31.4016
1.82971,29.6439
1.83579,29.7412
1.84187,28.5006
1.84795,27.6000
1.85403,29.7518
1.86011,28.5272
1.86618,29.6369
1.87226,28.4915
1.87834,26.8594
1.88442,27.6657
1.89050,27.8705
1.89658,28.3931
1.90266,29.9670
1.90874,29.3704
1.91481,29.3482
1.92089,29.5982
1.92697,29.7123
1.93305,28.6037
1.93913,30.4841
1.94521,30.3570
1.95129,29.4293
1.95737,27.3298
1.96344,26.1516
1.96952,26.6275
1.97560,28.0194
1.98168,26.1585
1.98776,25.5708
1.99384,26.8172
1.99992,24.3992
2.00600,25.3146
2.01207,25.8923
2.01815,25.0309
2.02423,26.6257
2.03031,25.7478
2.03639,24.6579
2.04247,24.6655
2.04855,25.4539
2.05463,26.7773
2.06070,26.5652
2.06678,31.2964
2.07286,36.1766
2.07894,35.1164
2.08502,35.7738
2.09110,33.0026
2.09718,34.1325
2.10326,36.6209
2.10933,32.2327
2.11541,34.2925
2.12149,32.7425
2.12757,31.0368
2.13365,34.8719
2.13973,37.4176
2.14581,50.3820
2.15189,56.5691
2.15796,58.1816
2.16404,53.4341
2.17012,50.0709
2.17620,40.3736
2.18228,25.5810
2.18836,24.8683
2.19444,24.2637
2.20052,24.1709
2.20660,25.3020
2.21267,23.9437
2.21875,24.4723
2.22483,23.8629
2.23091,23.9551
2.23699,23.5811
2.24307,23.6749
2.24915,23.3209
2.25523,24.0213
2.26130,23.0900
2.26738,24.2293
2.27346,23.1916
2.27954,22.0197
2.28562,24.4237
2.29170,27.2144
2.29778,35.0387
2.30386,31.0885
2.30993,25.9304
2.31601,26.8980
2.32209,29.5786
2.32817,27.3171
2.33425,29.6024
2.34033,28.0136
2.34641,29.1124
2.35249,31.4658
2.35856,29.5890
2.36464,28.0414
2.37072,28.9843
2.37680,29.6845
2.38288,28.9934
2.38896,30.1298
2.39504,30.8874
2.40112,30.3923
2.40719,30.3938
2.41327,31.7404
2.41935,28.4978
2.42543,28.3856
2.43151,27.3829
2.43759,27.0360
2.44367,28.8488
2.44975,28.6111
2.45582,32.0606
2.46190,31.8257
2.46798,30.1175
2.47406,31.5493
2.48014,32.0518
2.48622,33.1835
2.49230,30.1230
2.49838,26.4992
2.50446,26.1154
2.51053,25.9170
2.51661,27.2472
2.52269,27.3052
2.52877,27.4126
2.53485,27.5748
2.54093,28.1119
2.54701,27.9837
2.55309,26.8380
2.55916,26.5200
2.56524,26.4093
2.57132,27.9481
2.57740,28.3801
2.58348,27.5973
2.58956,28.0116
2.59564,26.8473
2.60172,28.3322
2.60779,28.1670
2.61387,30.4189
2.61995,32.8030
2.62603,31.4189
2.63211,27.5304
2.63819,26.3901
2.64427,26.6599
2.65035,27.0038
2.65642,27.6898
2.66250,28.5523
2.66858,29.1281
2.67466,28.2837
2.68074,28.1157
2.68682,25.7936
2.69290,25.3251
2.69898,25.9162
2.70505,26.0687
2.71113,26.6205
2.71721,27.4141
2.72329,29.7085
2.72937,30.4953
2.73545,29.6961
2.74153,28.2988
2.74761,29.2869
2.75368,30.0482
2.75976,29.5182
2.76584,29.8700
2.77192,29.0234
2.77800,31.4107
2.78408,30.0128
2.79016,27.7374
2.79624,28.3967
2.80231,29.0616
2.80839,29.6642
2.81447,28.3601
2.82055,25.8861
2.82663,23.5579
2.83271,21.5353
2.83879,20.8859
2.84487,20.8942
2.85095,20.5557
2.85702,19.5637
2.86310,19.3094
2.86918,19.2328
2.87526,18.3321
2.88134,18.4367
2.88742,19.0687
2.89350,18.7509
2.89958,18.2358
2.90565,18.0892
2.91173,17.6952
2.91781,17.5135
2.92389,15.6690
2.92997,14.5772
2.93605,15.0157
2.94213,14.8794
2.94821,14.1736
2.95428,14.9252
2.96036,15.0506
2.96644,14.4878
2.97252,14.6101
2.97860,14.3773
2.98468,14.8264
2.99076,14.6959
2.99684,14.7687
3.00291,14.3778
3.00899,13.5629
3.01507,13.4192
3.02115,12.6763
3.02723,12.7778
3.03331,12.9390
3.03939,12.4308
3.04547,12.2925
3.05154,11.7367
3.05762,10.7034
3.06370,10.6367
3.06978,10.5428
3.07586,10.0292
3.08194,10.2675
3.08802,10.2160
3.09410,9.3449
3.10018,9.1678
3.10625,9.3757
3.11233,8.6665
3.11841,8.7330
3.12449,8.3094
3.13057,8.6025
3.13665,9.1165
3.14273,8.4905
3.14881,7.1870
3.15488,7.1865
3.16096,6.9991
3.16704,7.3587
3.17312,7.2341
3.17920,6.4033
3.18528,6.4838
3.19136,6.2507
3.19744,5.9063
3.20351,5.6544
3.20959,5.4288
3.21567,5.4032
3.22175,4.8865
3.22783,4.3715
3.23391,5.2601
3.23999,7.5688
3.24607,6.5739
3.25214,6.3742
3.25822,6.3476
3.26430,5.6939
3.27038,5.4752
3.27646,5.5358
3.28254,4.8683
3.28862,4.3962
3.29470,3.4571
3.30077,2.7772
3.30685,3.2888
3.31293,4.0969
3.31901,3.6973
3.32509,2.8894
3.33117,2.2382
3.33725,2.3434
3.34333,2.3717
3.34940,2.3207
3.35548,2.4488
3.36156,2.3539
3.36764,2.7193
3.37372,2.4328
3.37980,2.7137
3.38588,2.9130
3.39196,2.7037
3.39804,3.1547
3.40411,3.1112
3.41019,3.7938
3.41627,4.7328
3.42235,5.5355
3.42843,6.3042
3.43451,6.5713
3.44059,6.5114
3.44667,5.5984
3.45274,5.0761
3.45882,4.9852
3.46490,5.1515
3.47098,5.5489
3.47706,5.7069
3.48314,4.9352
3.48922,4.3249
3.49530,4.4219
3.50137,4.9923
