Distance_(mm),Gray_Value
8.4313,12.1548
8.4373,12.1461
8.4434,12.1222
8.4495,12.0992
8.4556,12.1403
8.4617,12.1403
8.4677,12.0356
8.4738,11.9305
8.4799,11.7941
8.4860,11.6876
8.4920,11.6416
8.4981,11.5730
8.5042,11.4963
8.5103,11.4321
8.5164,11.4073
8.5224,11.4725
8.5285,11.4167
8.5346,11.2728
8.5407,11.2079
8.5468,11.1332
8.5528,11.0349
8.5589,10.9892
8.5650,10.9437
8.5711,10.9679
8.5772,11.0247
8.5832,11.1525
8.5893,11.2801
8.5954,11.4058
8.6015,11.5240
8.6075,11.5144
8.6136,11.5326
8.6197,11.5412
8.6258,11.5800
8.6319,11.6235
8.6379,11.6222
8.6440,11.6156
8.6501,11.6062
8.6562,11.6262
8.6623,11.6405
8.6683,11.6786
8.6744,11.6857
8.6805,11.6479
8.6866,11.6486
8.6926,11.6609
8.6987,11.6412
8.7048,11.6810
8.7109,11.7484
8.7170,11.8032
8.7230,11.8529
8.7291,11.9520
8.7352,12.0185
8.7413,12.0797
8.7474,12.1374
8.7534,12.2040
8.7595,12.2151
8.7656,12.1975
8.7717,12.0568
8.7778,11.8808
8.7838,11.8211
8.7899,11.6725
8.7960,11.6210
8.8021,11.5835
8.8081,11.5543
8.8142,11.5771
8.8203,11.5427
8.8264,11.4924
8.8325,11.4765
8.8385,11.4568
8.8446,11.4009
8.8507,11.3087
8.8568,11.2444
8.8629,11.2620
8.8689,11.2006
8.8750,11.1754
8.8811,11.2447
8.8872,11.2849
8.8932,11.3027
8.8993,11.3302
8.9054,11.3778
8.9115,11.3987
8.9176,11.4451
8.9236,11.4969
8.9297,11.5658
8.9358,11.6971
8.9419,11.7861
8.9480,11.8114
8.9540,11.7270
8.9601,11.6056
8.9662,11.4721
8.9723,11.2973
8.9783,11.1527
8.9844,11.0687
8.9905,11.0286
8.9966,11.0131
9.0027,11.0132
9.0087,10.9092
9.0148,10.8141
9.0209,10.7647
9.0270,10.7256
9.0331,10.6942
9.0391,10.6956
9.0452,10.6669
9.0513,10.6558
9.0574,10.6231
9.0635,10.5635
9.0695,10.5148
9.0756,10.5371
9.0817,10.6348
9.0878,10.6666
9.0938,10.6476
9.0999,10.6610
9.1060,10.7487
9.1121,10.7573
9.1182,10.7346
9.1242,10.7049
9.1303,10.6372
9.1364,10.5987
9.1425,10.5920
9.1486,10.6268
9.1546,10.6556
9.1607,10.6734
9.1668,10.6481
9.1729,10.6655
9.1789,10.6691
9.1850,10.5750
9.1911,10.5159
9.1972,10.5350
9.2033,10.6266
9.2093,10.6233
9.2154,10.5570
9.2215,10.4825
9.2276,10.4269
9.2337,10.3467
9.2397,10.2223
9.2458,10.0728
9.2519,9.9566
9.2580,9.8951
9.2641,9.8897
9.2701,9.8978
9.2762,9.8523
9.2823,9.8235
9.2884,9.8364
9.2944,9.9244
9.3005,9.9826
9.3066,10.0199
9.3127,10.0064
9.3188,10.0182
9.3248,9.9651
9.3309,9.9469
9.3370,9.9660
9.3431,9.9027
9.3492,9.9132
9.3552,9.8963
9.3613,9.8860
9.3674,9.8749
9.3735,9.8237
9.3795,9.8110
9.3856,9.7742
9.3917,9.7757
9.3978,9.8015
9.4039,9.8538
9.4099,9.8565
9.4160,9.8329
9.4221,9.7490
9.4282,9.6387
9.4343,9.5475
9.4403,9.4561
9.4464,9.4603
9.4525,9.4608
9.4586,9.4356
9.4647,9.3945
9.4707,9.3649
9.4768,9.2968
9.4829,9.2191
9.4890,9.2183
9.4950,9.2160
9.5011,9.2265
9.5072,9.1865
9.5133,9.1758
9.5194,9.1969
9.5254,9.2502
9.5315,9.2446
9.5376,9.2704
9.5437,9.2884
9.5498,9.3018
9.5558,9.2924
9.5619,9.2736
9.5680,9.2631
9.5741,9.3199
9.5801,9.3021
9.5862,9.2975
9.5923,9.2757
9.5984,9.2794
9.6045,9.3090
9.6105,9.3329
9.6166,9.3488
9.6227,9.3880
9.6288,9.4269
9.6349,9.4716
9.6409,9.4684
9.6470,9.4714
9.6531,9.4618
9.6592,9.4857
9.6653,9.4945
9.6713,9.5047
9.6774,9.5022
9.6835,9.5376
9.6896,9.5480
9.6956,9.5392
9.7017,9.5223
9.7078,9.5150
9.7139,9.5250
9.7200,9.5071
9.7260,9.4359
9.7321,9.4342
9.7382,9.4294
9.7443,9.3690
9.7504,9.3730
9.7564,9.3667
9.7625,9.3720
9.7686,9.3901
9.7747,9.3783
9.7807,9.3889
9.7868,9.4515
9.7929,9.4788
9.7990,9.4565
9.8051,9.5289
9.8111,9.6341
9.8172,9.7183
9.8233,9.7832
9.8294,9.8169
9.8355,9.8949
9.8415,9.9917
9.8476,9.9963
9.8537,10.0217
9.8598,10.0871
9.8659,10.1329
9.8719,10.1364
9.8780,10.1470
9.8841,10.0807
9.8902,10.0404
9.8962,9.9421
9.9023,9.8067
9.9084,9.7359
9.9145,9.6463
9.9206,9.5972
9.9266,9.5221
9.9327,9.4416
9.9388,9.3725
9.9449,9.3368
9.9510,9.3296
9.9570,9.3561
9.9631,9.3459
9.9692,9.3577
9.9753,9.3767
9.9813,9.2790
9.9874,9.2226
9.9935,9.2487
9.9996,9.2655
10.0057,9.2568
10.0117,9.2349
10.0178,9.2687
10.0239,9.2833
10.0300,9.2528
10.0361,9.2642
10.0421,9.3194
10.0482,9.3408
10.0543,9.4559
10.0604,9.6389
10.0665,9.8815
10.0725,10.2464
10.0786,10.4626
10.0847,10.6066
10.0908,10.6795
10.0968,10.7836
10.1029,10.8341
10.1090,10.8660
10.1151,10.9090
10.1212,10.9855
10.1272,11.1035
10.1333,11.1598
10.1394,11.1939
10.1455,11.1707
10.1516,11.1405
10.1576,11.0455
10.1637,10.9458
10.1698,10.9020
10.1759,10.9103
10.1819,10.9052
10.1880,10.8900
10.1941,10.8676
10.2002,10.8959
10.2063,10.8720
10.2123,10.8370
10.2184,10.8879
10.2245,10.8765
10.2306,10.8884
10.2367,10.8860
10.2427,10.8985
10.2488,10.8847
10.2549,10.8855
10.2610,10.8586
10.2671,10.8027
10.2731,10.7668
10.2792,10.7309
10.2853,10.6124
10.2914,10.5326
10.2974,10.4736
10.3035,10.4370
10.3096,10.4052
10.3157,10.4012
10.3218,10.4503
10.3278,10.5496
10.3339,10.5841
10.3400,10.6122
10.3461,10.6727
10.3522,10.7866
10.3582,10.8573
10.3643,10.8524
10.3704,10.8600
10.3765,10.8748
10.3825,10.8759
10.3886,10.9176
10.3947,11.0082
10.4008,11.1179
10.4069,11.2248
10.4129,11.2560
10.4190,11.2784
10.4251,11.3719
10.4312,11.3905
10.4373,11.4422
10.4433,11.4756
10.4494,11.5253
10.4555,11.5111
10.4616,11.5768
10.4676,11.5611
10.4737,11.5785
10.4798,11.6423
10.4859,11.7263
10.4920,11.8657
10.4980,12.0212
10.5041,12.1791
10.5102,12.2463
10.5163,12.2937
10.5224,12.4009
10.5284,12.4578
10.5345,12.4327
10.5406,12.4334
10.5467,12.3863
10.5528,12.3796
10.5588,12.3455
10.5649,12.3694
10.5710,12.4247
10.5771,12.3911
10.5831,12.3583
10.5892,12.3656
10.5953,12.3817
10.6014,12.4391
10.6075,12.4220
10.6135,12.4205
10.6196,12.3782
10.6257,12.3433
10.6318,12.3164
10.6379,12.3216
10.6439,12.3225
10.6500,12.2835
10.6561,12.2216
10.6622,12.1446
10.6682,12.0359
10.6743,11.9676
10.6804,12.0278
10.6865,12.0677
10.6926,12.1159
10.6986,12.1273
10.7047,12.1273
10.7108,12.2113
10.7169,12.2529
10.7230,12.2287
10.7290,12.2730
10.7351,12.2841
10.7412,12.2648
10.7473,12.2871
10.7534,12.2904
10.7594,12.2971
10.7655,12.3781
10.7716,12.3959
10.7777,12.3319
10.7837,12.2213
10.7898,12.1256
10.7959,11.9961
10.8020,11.9461
10.8081,11.9596
10.8141,11.9257
10.8202,11.9028
10.8263,11.8688
10.8324,11.7767
10.8385,11.6226
10.8445,11.4626
10.8506,11.3864
10.8567,11.3344
10.8628,11.2882
10.8688,11.1204
10.8749,10.8814
10.8810,10.6662
10.8871,10.4933
10.8932,10.4198
10.8992,10.4039
10.9053,10.3954
10.9114,10.4302
10.9175,10.5208
10.9236,10.6498
10.9296,10.7394
10.9357,10.8218
10.9418,10.9119
10.9479,10.9716
10.9540,10.9893
10.9600,11.0045
10.9661,10.9899
10.9722,11.0255
10.9783,11.0071
10.9843,10.9744
10.9904,11.0340
10.9965,11.1075
11.0026,11.1283
11.0087,11.1426
11.0147,11.1602
11.0208,11.1390
11.0269,11.1245
11.0330,11.0862
11.0391,11.0335
11.0451,10.9709
11.0512,10.9292
11.0573,10.8928
11.0634,10.8174
11.0694,10.7370
11.0755,10.7144
11.0816,10.7068
11.0877,10.6746
11.0938,10.6423
11.0998,10.6362
11.1059,10.5380
11.1120,10.4396
11.1181,10.3439
11.1242,10.2930
11.1302,10.2751
11.1363,10.2486
11.1424,10.1831
11.1485,10.2099
11.1546,10.2354
11.1606,10.2571
11.1667,10.3342
11.1728,10.3964
11.1789,10.4727
11.1849,10.4994
11.1910,10.5141
11.1971,10.5079
11.2032,10.4766
11.2093,10.4895
11.2153,10.5146
11.2214,10.5057
11.2275,10.5488
11.2336,10.5906
11.2397,10.5989
11.2457,10.6622
11.2518,10.6209
11.2579,10.5923
11.2640,10.5823
11.2700,10.5114
11.2761,10.4193
11.2822,10.4154
11.2883,10.4724
11.2944,10.4828
11.3004,10.4433
11.3065,10.3918
11.3126,10.3584
11.3187,10.3191
11.3248,10.2834
11.3308,10.3619
11.3369,10.4408
11.3430,10.4656
11.3491,10.4239
11.3552,10.4448
11.3612,10.4466
11.3673,10.4624
11.3734,10.4955
11.3795,10.4792
11.3855,10.4571
11.3916,10.4081
11.3977,10.3697
11.4038,10.3455
11.4099,10.3576
11.4159,10.3736
11.4220,10.3577
11.4281,10.2765
11.4342,10.2222
11.4403,10.1842
11.4463,10.2157
11.4524,10.2520
11.4585,10.2754
11.4646,10.2850
11.4706,10.2920
11.4767,10.3070
11.4828,10.2760
11.4889,10.2308
11.4950,10.1443
11.5010,10.0228
11.5071,9.9118
11.5132,9.8493
11.5193,9.8082
11.5254,9.7651
11.5314,9.7182
11.5375,9.6778
11.5436,9.6724
11.5497,9.6920
11.5558,9.6401
11.5618,9.5773
11.5679,9.4912
11.5740,9.4487
11.5801,9.3436
11.5861,9.2128
11.5922,9.1800
11.5983,9.0709
11.6044,8.9794
11.6105,8.9220
11.6165,8.8928
11.6226,8.8994
11.6287,8.8696
11.6348,8.7783
11.6409,8.7555
11.6469,8.7473
11.6530,8.6872
11.6591,8.6278
11.6652,8.6486
11.6712,8.6118
11.6773,8.5715
11.6834,8.5178
11.6895,8.4786
11.6956,8.4552
11.7016,8.4298
11.7077,8.4562
11.7138,8.4497
11.7199,8.4001
11.7260,8.3468
11.7320,8.3214
11.7381,8.3516
11.7442,8.3441
11.7503,8.3119
11.7564,8.3057
11.7624,8.2930
11.7685,8.2711
11.7746,8.2728
11.7807,8.2958
11.7867,8.2785
11.7928,8.2512
11.7989,8.2306
11.8050,8.1992
11.8111,8.1398
11.8171,8.0774
11.8232,8.0577
11.8293,8.0559
11.8354,8.0568
11.8415,8.0735
11.8475,8.0857
11.8536,8.1057
11.8597,8.1108
11.8658,8.1153
11.8718,8.1175
11.8779,8.0836
11.8840,8.1070
11.8901,8.1165
11.8962,8.1328
11.9022,8.1310
11.9083,8.1566
11.9144,8.1476
11.9205,8.1761
11.9266,8.1710
11.9326,8.1870
11.9387,8.2052
11.9448,8.1955
11.9509,8.2142
11.9570,8.2434
11.9630,8.2760
11.9691,8.3001
11.9752,8.2754
11.9813,8.2762
11.9873,8.3290
11.9934,8.3688
11.9995,8.4283
12.0056,8.3737
12.0117,8.3102
12.0177,8.3072
12.0238,8.2812
12.0299,8.2835
12.0360,8.2836
12.0421,8.3372
12.0481,8.3922
12.0542,8.3514
12.0603,8.3451
12.0664,8.3408
12.0724,8.3225
12.0785,8.2846
12.0846,8.2454
12.0907,8.2003
12.0968,8.2250
12.1028,8.2518
12.1089,8.2917
12.1150,8.3350
12.1211,8.4153
12.1272,8.4090
12.1332,8.4154
12.1393,8.4232
12.1454,8.4941
12.1515,8.5253
12.1575,8.5293
12.1636,8.6003
12.1697,8.7107
12.1758,8.7896
12.1819,8.9617
12.1879,9.1645
12.1940,9.3038
12.2001,9.3802
12.2062,9.4641
12.2123,9.5547
12.2183,9.6229
12.2244,9.6570
12.2305,9.7183
12.2366,9.8387
12.2427,9.9864
12.2487,10.1227
12.2548,10.2328
12.2609,10.3673
12.2670,10.5186
12.2730,10.6159
12.2791,10.6695
12.2852,10.7343
12.2913,10.7802
12.2974,10.7455
12.3034,10.7725
12.3095,10.8002
12.3156,10.7649
12.3217,10.7683
12.3278,10.7930
12.3338,10.7781
12.3399,10.8170
12.3460,10.8003
12.3521,10.8087
12.3581,10.8214
12.3642,10.8050
12.3703,10.8004
12.3764,10.8044
12.3825,10.8000
12.3885,10.8452
12.3946,10.9024
12.4007,10.9160
12.4068,10.9328
12.4129,10.9690
12.4189,11.0296
12.4250,11.0351
12.4311,11.0435
12.4372,11.0557
12.4433,11.1349
12.4493,11.2460
12.4554,11.2863
12.4615,11.3307
12.4676,11.3790
12.4736,11.4087
12.4797,11.5006
12.4858,11.6410
12.4919,11.8784
12.4980,12.1294
12.5040,12.4438
12.5101,12.7207
12.5162,12.8802
12.5223,13.0690
12.5284,13.1651
12.5344,13.2787
12.5405,13.4351
12.5466,13.5061
12.5527,13.6049
12.5587,13.6778
12.5648,13.7525
12.5709,13.8232
12.5770,13.8606
12.5831,13.9240
12.5891,14.0197
12.5952,14.1298
12.6013,14.2321
12.6074,14.2706
12.6135,14.2667
12.6195,14.2891
12.6256,14.3564
12.6317,14.3318
12.6378,14.3174
12.6439,14.2687
12.6499,14.2227
12.6560,14.2756
12.6621,14.2394
12.6682,14.2730
12.6742,14.3139
12.6803,14.3054
12.6864,14.3593
12.6925,14.4462
12.6986,14.4674
12.7046,14.4778
12.7107,14.5024
12.7168,14.4037
12.7229,14.3138
12.7290,14.2759
12.7350,14.2771
12.7411,14.3295
12.7472,14.3725
12.7533,14.3695
12.7593,14.3992
12.7654,14.4752
12.7715,14.5825
12.7776,14.7015
12.7837,14.7686
12.7897,14.8023
12.7958,14.7204
12.8019,14.6925
12.8080,14.6937
12.8141,14.6365
12.8201,14.5089
12.8262,14.3900
12.8323,14.2984
12.8384,14.1527
12.8445,14.0873
12.8505,14.0079
12.8566,14.0172
12.8627,14.0961
12.8688,14.1073
12.8748,14.0995
12.8809,14.0436
12.8870,14.0437
12.8931,13.9640
12.8992,13.8458
12.9052,13.8012
12.9113,13.7263
12.9174,13.6610
12.9235,13.6628
12.9296,13.6770
12.9356,13.7193
12.9417,13.7048
12.9478,13.6446
12.9539,13.6298
12.9599,13.6515
12.9660,13.6691
12.9721,13.7260
12.9782,13.7939
12.9843,13.7491
12.9903,13.6351
12.9964,13.4439
13.0025,13.2883
13.0086,13.2053
13.0147,13.1739
13.0207,13.2017
13.0268,13.2745
13.0329,13.2777
13.0390,13.2665
13.0451,13.3527
13.0511,13.4282
13.0572,13.4947
13.0633,13.5795
13.0694,13.5698
13.0754,13.5804
13.0815,13.6085
13.0876,13.5665
13.0937,13.5887
13.0998,13.5796
13.1058,13.5919
13.1119,13.5511
13.1180,13.5438
13.1241,13.4813
13.1302,13.3868
13.1362,13.2534
13.1423,13.1219
13.1484,13.0343
13.1545,12.8630
13.1605,12.7647
13.1666,12.7484
13.1727,12.8017
13.1788,12.8532
13.1849,12.8927
13.1909,13.0193
13.1970,13.1174
13.2031,13.2667
13.2092,13.3457
13.2153,13.4061
13.2213,13.4879
13.2274,13.5206
13.2335,13.5168
13.2396,13.5383
13.2457,13.5693
13.2517,13.5963
13.2578,13.6632
13.2639,13.6655
13.2700,13.6732
13.2760,13.6224
13.2821,13.5161
13.2882,13.4874
13.2943,13.5548
13.3004,13.6027
13.3064,13.5937
13.3125,13.5792
13.3186,13.5967
13.3247,13.6503
13.3308,13.6889
13.3368,13.7653
13.3429,13.7636
13.3490,13.7915
13.3551,13.8048
13.3611,13.7024
13.3672,13.6312
13.3733,13.5545
13.3794,13.4861
13.3855,13.5034
13.3915,13.5555
13.3976,13.6355
13.4037,13.7674
13.4098,13.8857
13.4159,13.9892
13.4219,14.0542
13.4280,14.1003
13.4341,14.2295
13.4402,14.2461
13.4462,14.2212
13.4523,14.2686
13.4584,14.2950
13.4645,14.2269
13.4706,14.1771
13.4766,14.2399
13.4827,14.2145
13.4888,14.1925
13.4949,14.2018
13.5010,14.2722
13.5070,14.3843
13.5131,14.4520
13.5192,14.4739
13.5253,14.5346
13.5314,14.5507
13.5374,14.5384
13.5435,14.5825
13.5496,14.4948
13.5557,14.4250
13.5617,14.3451
13.5678,14.3161
13.5739,14.3291
13.5800,14.3439
13.5861,14.3507
13.5921,14.3157
13.5982,14.2945
13.6043,14.3210
13.6104,14.3177
13.6165,14.3351
13.6225,14.4211
13.6286,14.4158
13.6347,14.3890
13.6408,14.3764
13.6468,14.2472
13.6529,14.1434
13.6590,14.1144
13.6651,14.0908
13.6712,14.0333
13.6772,13.9839
13.6833,13.9415
13.6894,13.7743
13.6955,13.5605
13.7016,13.3519
13.7076,13.1150
13.7137,12.9066
13.7198,12.6938
13.7259,12.4490
13.7320,12.2486
13.7380,12.0406
13.7441,11.8576
13.7502,11.7673
13.7563,11.7026
13.7623,11.6115
13.7684,11.6493
13.7745,11.7081
13.7806,11.6869
13.7867,11.6748
13.7927,11.6599
13.7988,11.6659
13.8049,11.6516
13.8110,11.6473
13.8171,11.5965
13.8231,11.5565
13.8292,11.4670
13.8353,11.4281
13.8414,11.3841
13.8474,11.3391
13.8535,11.3474
13.8596,11.3563
13.8657,11.3158
13.8718,11.2427
13.8778,11.1816
13.8839,11.1285
13.8900,11.0896
13.8961,11.0663
13.9022,11.0854
13.9082,11.0895
13.9143,11.0794
13.9204,11.0728
13.9265,11.0684
13.9326,11.1210
13.9386,11.1593
13.9447,11.2080
13.9508,11.2629
13.9569,11.3365
13.9629,11.4355
13.9690,11.4589
13.9751,11.4251
13.9812,11.3737
13.9873,11.2184
13.9933,11.0808
13.9994,11.0255
14.0055,10.9641
14.0116,10.9441
14.0177,10.8889
14.0237,10.7891
14.0298,10.6300
14.0359,10.3502
14.0420,10.0571
14.0480,9.9038
14.0541,9.8037
14.0602,9.8715
14.0663,9.8990
14.0724,9.9103
14.0784,9.8137
14.0845,9.6519
14.0906,9.4807
14.0967,9.3316
14.1028,9.2080
14.1088,9.0157
14.1149,8.8583
14.1210,8.7406
14.1271,8.7150
14.1332,8.6761
14.1392,8.6647
14.1453,8.6835
14.1514,8.6904
14.1575,8.6972
14.1635,8.7498
14.1696,8.7555
14.1757,8.7266
14.1818,8.6753
14.1879,8.7307
14.1939,8.7089
14.2000,8.6330
14.2061,8.5552
14.2122,8.4910
14.2183,8.4198
14.2243,8.3306
14.2304,8.2872
14.2365,8.1759
14.2426,8.1486
14.2486,8.1020
14.2547,8.0172
14.2608,8.0096
14.2669,7.9561
14.2730,7.9006
14.2790,7.8456
14.2851,7.8166
14.2912,7.7413
14.2973,7.7135
14.3034,7.6633
14.3094,7.6619
14.3155,7.6292
14.3216,7.5810
14.3277,7.6622
14.3338,7.7126
14.3398,7.8148
14.3459,7.8693
14.3520,7.9198
14.3581,7.9004
14.3641,7.8227
14.3702,7.8233
14.3763,7.8275
14.3824,7.8589
14.3885,7.8569
14.3945,7.7815
14.4006,7.6841
14.4067,7.6556
14.4128,7.6562
14.4189,7.6265
14.4249,7.5747
14.4310,7.5570
14.4371,7.5259
14.4432,7.5147
14.4492,7.4672
14.4553,7.4933
14.4614,7.5070
14.4675,7.4774
14.4736,7.4821
14.4796,7.4866
14.4857,7.4789
14.4918,7.3956
14.4979,7.2817
14.5040,7.1620
14.5100,7.0495
14.5161,6.9775
14.5222,6.9131
14.5283,6.9475
14.5344,6.9848
14.5404,7.0453
14.5465,7.1776
14.5526,7.3333
14.5587,7.4187
14.5647,7.4902
14.5708,7.5258
14.5769,7.4714
14.5830,7.4084
14.5891,7.3626
14.5951,7.3080
14.6012,7.3041
14.6073,7.2609
14.6134,7.1138
14.6195,7.0045
14.6255,6.9391
14.6316,6.8692
14.6377,6.8297
14.6438,6.8143
14.6498,6.8412
14.6559,6.8587
14.6620,6.8486
14.6681,6.8416
14.6742,6.9142
14.6802,6.8512
14.6863,6.7233
14.6924,6.6015
14.6985,6.6024
14.7046,6.6264
14.7106,6.6330
14.7167,6.5817
14.7228,6.5654
14.7289,6.5904
14.7350,6.6018
14.7410,6.5993
14.7471,6.5597
14.7532,6.5461
14.7593,6.5675
14.7653,6.5471
14.7714,6.5744
14.7775,6.5740
14.7836,6.5769
14.7897,6.6590
14.7957,6.6446
14.8018,6.5841
14.8079,6.5204
14.8140,6.4741
14.8201,6.5280
14.8261,6.5584
14.8322,6.5225
14.8383,6.5778
14.8444,6.5991
14.8504,6.6259
14.8565,6.7629
14.8626,6.9191
14.8687,7.0516
14.8748,7.1166
14.8808,7.1623
14.8869,7.1448
14.8930,7.1158
14.8991,7.1051
14.9052,7.1293
14.9112,7.2202
14.9173,7.2994
14.9234,7.3066
14.9295,7.2215
14.9355,7.0969
14.9416,7.0466
14.9477,7.0036
14.9538,6.8932
14.9599,6.7975
14.9659,6.6996
14.9720,6.6210
14.9781,6.5089
14.9842,6.4946
14.9903,6.5659
14.9963,6.6194
15.0024,6.5955
15.0085,6.5956
15.0146,6.5316
15.0207,6.5357
15.0267,6.5987
15.0328,6.5952
15.0389,6.6291
15.0450,6.6559
15.0510,6.5971
15.0571,6.4281
15.0632,6.3334
15.0693,6.2954
15.0754,6.3360
15.0814,6.3926
15.0875,6.3807
15.0936,6.2640
15.0997,6.1516
15.1058,6.0733
15.1118,6.0283
15.1179,6.0374
15.1240,6.0084
15.1301,5.9567
15.1361,5.9123
15.1422,5.9365
15.1483,6.0485
15.1544,6.1294
15.1605,6.1534
15.1665,6.0971
15.1726,6.0569
15.1787,6.0407
15.1848,5.9808
15.1909,5.9784
15.1969,6.0336
15.2030,6.0060
15.2091,5.9847
15.2152,6.0658
15.2213,6.1416
15.2273,6.1446
15.2334,6.1449
15.2395,6.1593
15.2456,6.2150
15.2516,6.2895
15.2577,6.2900
15.2638,6.1975
15.2699,6.0901
15.2760,5.9949
15.2820,5.9176
15.2881,5.9054
15.2942,6.0120
15.3003,6.0353
15.3064,6.0737
15.3124,6.0289
15.3185,5.9492
15.3246,5.7815
15.3307,5.6138
15.3367,5.5359
15.3428,5.5222
15.3489,5.5920
15.3550,5.6736
15.3611,5.6533
15.3671,5.5427
15.3732,5.3938
15.3793,5.2858
15.3854,5.2978
15.3915,5.2388
15.3975,5.1674
15.4036,5.0618
15.4097,4.9949
15.4158,4.9874
15.4219,4.9908
15.4279,4.9002
15.4340,4.8411
15.4401,4.8624
15.4462,4.8829
15.4522,4.8488
15.4583,4.8309
15.4644,4.8160
15.4705,4.8394
15.4766,4.8768
15.4826,4.9668
15.4887,5.0041
15.4948,5.0166
15.5009,5.0778
15.5070,5.1047
15.5130,5.0811
15.5191,5.0576
15.5252,4.9727
15.5313,4.9404
15.5373,4.9499
15.5434,4.9425
15.5495,4.9948
15.5556,5.0036
15.5617,5.0305
15.5677,5.0460
15.5738,5.0473
15.5799,5.1009
15.5860,5.1080
15.5921,5.1103
15.5981,5.0873
15.6042,5.0398
15.6103,5.0092
15.6164,4.9959
15.6225,5.0031
15.6285,5.0312
15.6346,5.0777
15.6407,5.1357
15.6468,5.1821
15.6528,5.2295
15.6589,5.3279
15.6650,5.3906
15.6711,5.4546
15.6772,5.5232
15.6832,5.5169
15.6893,5.4885
15.6954,5.5587
15.7015,5.5705
15.7076,5.5561
15.7136,5.5249
15.7197,5.4439
15.7258,5.4041
15.7319,5.3352
15.7379,5.2405
15.7440,5.2039
15.7501,5.2180
15.7562,5.2597
15.7623,5.2998
15.7683,5.3497
15.7744,5.3463
15.7805,5.2565
15.7866,5.2502
15.7927,5.2912
15.7987,5.3071
15.8048,5.3247
15.8109,5.3664
15.8170,5.3629
15.8231,5.3696
15.8291,5.2906
15.8352,5.2929
15.8413,5.2936
15.8474,5.2305
15.8534,5.1746
15.8595,5.1521
15.8656,5.1433
15.8717,5.1130
15.8778,5.0439
15.8838,4.9724
15.8899,4.9423
15.8960,4.9506
15.9021,4.8239
15.9082,4.7128
15.9142,4.6755
15.9203,4.6214
15.9264,4.5856
15.9325,4.5758
15.9385,4.4832
15.9446,4.4155
15.9507,4.4210
15.9568,4.3627
15.9629,4.3058
15.9689,4.2633
15.9750,4.2571
15.9811,4.2089
15.9872,4.2060
15.9933,4.1851
15.9993,4.1457
16.0054,4.1295
16.0115,4.0859
16.0176,4.0841
16.0236,4.0589
16.0297,4.0365
16.0358,4.0136
16.0419,4.0121
16.0480,3.9699
16.0540,3.9311
16.0601,3.9171
16.0662,3.8989
16.0723,3.8985
16.0784,3.8516
16.0844,3.7879
16.0905,3.7763
16.0966,3.7430
16.1027,3.6794
16.1088,3.6341
16.1148,3.5954
16.1209,3.5168
16.1270,3.4200
16.1331,3.3552
16.1391,3.3129
16.1452,3.2852
16.1513,3.2975
16.1574,3.2847
16.1635,3.2856
16.1695,3.2921
16.1756,3.2546
16.1817,3.2260
16.1878,3.2066
16.1939,3.2160
16.1999,3.2671
16.2060,3.2805
16.2121,3.2492
16.2182,3.2451
16.2242,3.1973
16.2303,3.2393
16.2364,3.3354
16.2425,3.4184
16.2486,3.5056
16.2546,3.6311
16.2607,3.6902
16.2668,3.7633
16.2729,3.7756
16.2790,3.7390
16.2850,3.6502
16.2911,3.6058
16.2972,3.5859
16.3033,3.5946
16.3094,3.5503
16.3154,3.5023
16.3215,3.4523
16.3276,3.4308
16.3337,3.4303
16.3397,3.4090
16.3458,3.4383
16.3519,3.5011
16.3580,3.5929
16.3641,3.7261
16.3701,3.8588
16.3762,4.0096
16.3823,4.1914
16.3884,4.3893
16.3945,4.5880
16.4005,4.7461
16.4066,4.7395
16.4127,4.6302
16.4188,4.4203
16.4248,4.1538
16.4309,3.9036
16.4370,3.6453
16.4431,3.3786
16.4492,3.1341
16.4552,2.8779
16.4613,2.6318
16.4674,2.3701
16.4735,2.1118
16.4796,1.8411
16.4856,1.6017
